,tissue,simuround,noise,marker,manual_annotation,manual_CLname,manual_CLID,RAG_annotation
957,Lung,2,1.0,"GENE26,GENE30,GENE61,GENE68,GENE70,FOXO1,GHR,ADIPOQ,GENE18,PLIN1,GENE46,EBF1,GENE45,PPARG,GENE10,ACSL1,GENE21,PLIN2,LPIN1,G0S2",Adipocyte,fat cell,CL:0000136,adipocyte
958,Lung,2,1.0,"GENE66,AGER,EMP2,GENE80,GENE12,GENE49,CAV1,PDPN,HOPX,GENE16",Alveolar Type I,type I pneumocyte,CL:0002062,alveolar epithelial cell type I
959,Lung,2,1.0,"GENE26,NKX2-1,GENE78,SLC34A2,LAMP3,SFTPC,GENE17,GENE60,SFTPB,GENE51",Alveolar Type II,type II pneumocyte,CL:0002063,alveolar type II cell
960,Lung,2,1.0,"GENE50,GENE55,CD24,GENE33,GENE84,CXCR3,CD1c,FAS,GENE14,CR2",B cell_memory,memory B cell,CL:0000787,Dendritic Cell
961,Lung,2,1.0,"GENE19,TUBA1A,HYDIN,GENE67,FAM92B,GENE24,GENE17,FOXJ1,DNAH5,DNAI1,GENE84,DNAI2,CDHR3,GENE53,GENE64,GENE31",Ciliated Epithelial,ciliated epithelial cell,CL:0000067,ciliated epithelial cell
962,Lung,2,1.0,"GENE82,GENE9,SCGB3A2,GENE30,GENE27,GENE93,GENE37,SCGB1A1,BPIFA1,GENE77,SCGB3A1,SLPI,MUC5B,CYP2F2",Club Epithelial,club cell,CL:0000158,goblet cell
963,Lung,2,1.0,"GENE19,GENE30,GENE8,GENE27,GENE90,NEGR1,COL4A1,GENE34,GENE75,GENE16,COL5A1,GENE15,GENE89,GENE12,COL1A1,IGFBP5,FBN1,VIM,COL5A2,IL33,GENE6,GENE47,GENE65,HGF,COL18A1,COL6A3,GENE93,GENE17,FBLN1,DCN,GENE76,GENE2,SLIT2,FN1,GENE14,DDR2,GENE31,CCN2,IGFBP3,GENE3,COL6A6,IL6,COL3A1,COL6A1,COL1A2,COL6A2,GENE48,GENE92,GENE55,GENE73",Fibroblast,fibroblast,CL:0000057,pulmonary fibroblasts
964,Lung,2,1.0,"GENE9,RELN,GENE73,GENE30,FLT4,CCL21,GENE37,MMRN1,PROX1,LYVE1,GENE81,GENE83",Lymphatic Endothelial,endothelial cell of lymphatic vessel,CL:0002138,unidentifiable
965,Lung,2,1.0,"GENE9,GENE39,LYZ,GENE98,GENE90,C1QA,GENE32,PTPRC,LYVE1,CD68,MSR1,GENE43,GENE51,SLC11A1,MERTK,CPM,GENE6,CD163,MS4A6A,GENE13,GENE54,GENE57,RBPJ,GENE78,MS4A4A,CD74,GENE24,GENE5,GENE11,CD36,GENE74,GENE38,GENE97,GENE31,MR1,CSF1R,MRC1,GENE81",Macrophage,macrophage,CL:0000235,macrophage
966,Lung,2,1.0,"KIT,HDC,GENE18,GENE86,GENE34,TPSB2,CD69,GENE85,FCER1A,GENE46,TPSAB1,GENE64",Mast Cell,mast cell,CL:0000097,mast cell
967,Lung,2,1.0,"GENE82,MYO1B,CSPG4,GENE69,GENE34,MCAM,GENE11,GENE29,GENE53,GENE96,GENE76,ACTA2,ANPEP,DES,PDGFRB,GENE55",Pericyte,pericyte,CL:0000669,smooth muscle cell
968,Lung,2,1.0,"GENE26,MYOCD,GENE70,SMTN,ACTG2,GUCY1A3,GENE100,GENE58,PALLD,ACTN1,VCL,DES,GENE13,GENE50,GENE54,GENE35,GENE91,GENE84,GUCY1B3,GENE76,ACTA2,GENE42,CNN1,TAGLN,GENE37,GENE99,MYH11,MYL9",Smooth Muscle,smooth muscle cell,CL:0000192,smooth muscle cell
969,Lung,2,1.0,"GENE8,GENE98,GENE68,PTPRC,SKAP1,GENE100,GENE95,NKG7,TRAC,IL7R,CD3E,CD96,THEMIS,GENE45,CD3D,GENE54,GENE35,CD3G,GENE67,GENE57,GENE74,GENE2,CD247,TRBC1,GENE72,CD69",T cell,T cell,CL:0000084,T cell
970,Lung,2,1.0,"GENE30,NOSTRIN,VWF,EPHB4,GENE51,RAMP3,PTPRB,GENE22,CLDN5,GENE78,GENE5,BACE2,CD300LG,GENE59,GENE66,GENE72,LDB2,GENE25,PECAM1,GENE83",Vascular Endothelial,endothelial cell of vascular tree,CL:0002139,endothelial cell
971,Lung,2,1.0,"GENE26,NAPSA,SFTPA1,SFTPA2,SFTPD,SFTA2,SFTPB,SLC34A2,PGC,HOPX,MUC1",type ii pneumocyte,type II pneumocyte,CL:0002063,alveolar epithelial cell type II
972,Lung,2,1.0,"GENE44,IL1R2,S100A12,FCGR3B,CXCR2,MTND5P32,PROK2,CD177,MMP25,OLAH,MGAM",neutrophil,neutrophil,CL:0000775,nonclassical monocyte
973,Lung,2,1.0,"IL7R,IL32,CD3D,CD69,CD3E,TRAC,CXCR4,CD2,CD3G,TRBC2,GENE89","cd4-positive, alpha-beta t cell","CD4-positive, alpha-beta T cell",CL:0000624,T cell
974,Lung,2,1.0,"GENE54,CCL5,GZMA,IL32,CCL4,NKG7,CD3D,CD2,KLRD1,CD3E,GNLY","cd8-positive, alpha-beta t cell","CD8-positive, alpha-beta T cell",CL:0000625,T cell
975,Lung,2,1.0,"GENE63,GNLY,KLRD1,GZMB,PRF1,GZMA,FGFBP2,CST7,CD247,KLRF1,KLRB1",nk cell,natural killer cell,CL:0000623,natural killer cell
976,Lung,2,1.0,"RBP5,SELE,CCL14,ZNF385D,CYTL1,POSTN,PLVAP,ADAMTS4,NEURL1B,EXOC3L2,GENE46",bronchial vessel endothelial cell,,,Fibroblast
977,Lung,2,1.0,"GENE45,ACTG2,DES,ADRA2C,FOXC2,CNN1,JPH2,MYH11,CCN5,HSPB6,AC100803.2",smooth muscle cell,smooth muscle cell,CL:0000192,smooth muscle cell
978,Lung,2,1.0,"DCN,IGFBP6,FBLN1,PLA2G2A,C1S,MFAP4,MFAP5,C1R,SERPINF1,MGP,GENE49",adventitial cell,adventitial cell,CL:0002503,fibroblast
979,Lung,2,1.0,"C1QA,MARCO,ACP5,MS4A7,APOC1,C1QB,MRC1,APOE,VSIG4,FABP4,GENE13",macrophage,macrophage,CL:0000235,alveolar macrophage
980,Lung,2,1.0,"TPSB2,TPSAB1,CPA3,MS4A2,RHEX,HPGDS,KIT,CD69,GATA2,VWA5A,GENE6",basophil,basophil,CL:0000767,mast cell
981,Lung,2,1.0,"S100A8,VCAN,FCN1,S100A12,S100A9,MNDA,FGL2,COTL1,CD300E,VSIR,GENE38",classical monocyte,classical monocyte,CL:0000860,neutrophil
982,Lung,2,1.0,"PTPRB,CXCL12,GJA5,DKK2,NPR3,SERPINE2,SSTR1,NOS1,SOX17,MMRN2,GENE72",endothelial cell of artery,endothelial cell of artery,CL:1000413,Endothelial Cells
983,Lung,2,1.0,"CAPS,TMEM190,C20orf85,C9orf24,TPPP3,RSPH1,C11orf88,C1orf194,PIFO,TSPAN1,GENE58",lung ciliated cell,lung ciliated cell,CL:1000271,ciliated epithelial cell
984,Lung,2,1.0,"FCER1A,CD1C,GPR183,S100B,CLEC10A,CD1E,FCGR2B,PKIB,CST7,CLEC5A,GENE17",dendritic cell,dendritic cell,CL:0000451,dendritic cell
985,Lung,2,1.0,"BPIFB1,LCN2,SCGB1A1,MSMB,SCGB3A1,WFDC2,TFF3,CP,SERPINB3,TSPAN1,GENE17",respiratory goblet cell,respiratory goblet cell,CL:0002370,club cell
986,Lung,2,1.0,"S100A2,MIR205HG,KRT5,KRT15,KRT19,KRT17,ALDH3A1,PERP,TACSTD2,IGFBP2,GENE70",basal cell,basal cell,CL:0000646,basal cell
987,Lung,2,1.0,"GENE88,JCHAIN,MZB1,IGHG3,DERL3,IGHG2,CD79A,IGHG4,IGHA2,TNFRSF17,SPAG4",plasma cell,plasma cell,CL:0000786,pulmonary alveolar type 2 cell
988,Lung,2,1.0,"GENE31,CD79A,MS4A1,TNFRSF13C,IGHM,VPREB3,TNFRSF13B,BLK,LINC01781,CD19,PAX5",b cell,B cell,CL:0000236,unidentified cell type
989,Lung,2,1.0,"GENE37,PRR4,PRB3,TCN1,C6orf58,LPO,TTYH1,LINC01829,SLC5A1,PRB1,ANO1",serous cell of epithelium of bronchus,serous cell of epithelium of bronchus,CL:1000331,goblet cell
990,Lung,2,1.0,"GENE14,FGL2,MS4A6A,CD163,MAFB,CSF1R,FCGR3A,AIF1,RNASE6,LST1,HCLS1",non-classical monocyte,non-classical monocyte,CL:0000875,nonclassical monocyte
991,Lung,2,1.0,"GENE75,FCN3,MT1M,TIMP3,RAMP2,SLC6A4,VWF,CLDN5,FAM107A,CALCRL,LRRC32",capillary endothelial cell,capillary endothelial cell,CL:0002144,pulmonary endothelial cell
992,Lung,2,1.0,"GENE84,EDNRB,CLDN5,IL1RL1,CA4,EMCN,GNG11,TIMP3,HPGD,SPARCL1,RAMP2",capillary aerocyte,,,endothelial cell
993,Lung,2,1.0,"GENE27,RTKN2,SCEL,NTM,MS4A15,NCKAP5,PKDCC,ITLN2,UPK3B,MYRF,ST6GALNAC5",type i pneumocyte,type I pneumocyte,CL:0002062,Pulmonary Neuroendocrine Cells
994,Lung,2,1.0,"ACKR1,VWF,C7,SPARCL1,IGFBP7,RAMP3,TIMP3,PRSS23,LIFR,CLU,GENE95",vein endothelial cell,vein endothelial cell,CL:0002543,endothelial cell
995,Lung,2,1.0,"DCN,LUM,ADH1B,MGP,FBLN1,C1S,MFAP4,RARRES2,C7,PTGDS,GENE46",alveolar fibroblast,,,fibroblast
996,Lung,2,1.0,"CCL21,MMRN1,PROX1,SEMA3D,FOXC2,SCN3B,GPR182,RELN,HOXD9,STAB2,GENE63",endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of artery
997,Lung,2,1.0,"MYH11,PPP1R14A,ACTG2,CRYAB,DES,LMOD1,CNN1,PLAC9,CARMN,PLN,GENE73",bronchial smooth muscle cell,bronchial smooth muscle cell,CL:0002598,smooth muscle cell
998,Lung,2,1.0,"GENE33,AL139020.1,PLD4,MZB1,LILRA4,SCT,SPIB,CLEC4C,LAMP5,FAM129C,AL357143.1",plasmacytoid dendritic cell,plasmacytoid dendritic cell,CL:0000784,combination of immune cells
999,Lung,2,1.0,"GENE22,SCGB3A2,CYP2B7P,CEACAM6,WFDC2,FOLR1,GPRC5A,NEDD4L,PIGR,ELF3,SFTPB",club cell,club cell,CL:0000158,pulmonary alveolar type 2 cell
