,tissue,simuround,noise,marker,manual_annotation,manual_CLname,manual_CLID,RAG_annotation
1954,Lung,4,1.0,"GENE94,AGBL4,GENE53,CFAP54,GENE58,GENE12,LRRIQ1,C4orf22,TMEM232,DNAH12,DNAH7,GENE79,GENE35,HYDIN,GENE69,GENE80,GENE91,CDHR3,STK33,GENE37",Epithelial cell (ciliated),ciliated epithelial cell,CL:0000067,goblet cell
1955,Lung,4,1.0,"MACROD2,GENE7,SCGB3A2,GENE68,BMPR1B,GENE53,CDK14,GENE12,GENE20,ERBB4,NEDD4L,GENE57,MECOM,GENE17,GENE42,GENE84,GENE21,KIAA1217,SFTPB,KIAA1324",Epithelial cell (club),club cell,CL:0000158,type II pneumocyte
1956,Lung,4,1.0,"GENE19,GENE70,GENE63,FBXW7,GENE89,PLCG2,GENE18,ST6GAL1,RALGPS2,PDK1,GENE54,GENE11,GENE84,FCHSD2,GENE3,CREB3L2,ARHGAP15,DENND5B,GENE23,MEF2C",Immune (B cell),B cell,CL:0000236,cell_type_name
1957,Lung,4,1.0,"GENE1,GENE26,GENE30,PIP4K2A,GENE32,SKAP1,GENE82,B2M,GENE69,GENE17,GENE84,PRKCH,KLRD1,PARP8,AOAH,CD247,GENE72,FYN,GENE44,ARHGAP15",Immune (NK cell),natural killer cell,CL:0000623,T cells
1958,Lung,4,1.0,"GENE33,GENE32,PTPRC,GENE43,GENE75,SKAP1,SYTL3,ITK,THEMIS,GENE13,GENE52,GENE5,GENE84,GENE14,PARP8,GENE3,FYN,FKBP5,ARHGAP15,BCL2",Immune (T cell),T cell,CL:0000084,b cell
1959,Lung,4,1.0,"GENE27,GENE33,TFRC,PLXDC2,MSR1,ZEB2,GENE63,FMNL2,SLC11A1,DOCK8,GENE54,PPARG,RNF149,GENE80,GENE10,GENE17,GENE59,GPCPD1,GENE36,GENE83",Immune (alveolar macrophage),alveolar macrophage,CL:0000583,Alveolar Macrophages
1960,Lung,4,1.0,"GENE61,GENE86,GENE34,SLC24A3,SRGN,GENE75,TPSAB1,SAMSN1,GENE18,TPSB2,SYTL3,GENE46,KIT,IL18R1,FER,GENE17,GENE74,GENE59,GENE44,ARHGAP15",Immune (mast cell),mast cell,CL:0000097,mast cell
1961,Lung,4,1.0,"GENE33,GENE77,GENE43,GENE53,GENE82,EBF1,GENE52,GENE69,PRKG1,ACTA2,LPP,GENE31,CALD1,INPP4B,CACNA1C,TPM1,GENE92,DMD,MYH11,GENE55",Pericyte/SMC,"pericyte,smooth muscle cell","CL:0000669,CL:0000192",smooth muscle cell
1962,Lung,4,1.0,"GENE1,GENE8,GENE61,TCF4,CALCRL,PTPRM,GENE64,PTPRB,GENE13,GENE57,GENE69,EGFL7,GENE59,GENE66,LDB2,ST6GALNAC3,TIMP3,PECAM1,EPAS1,GENE73",Endothelial cell (vascular),endothelial cell of vascular tree,CL:0002139,endothelial cell
1963,Lung,4,1.0,"GENE61,GENE88,PLXDC2,GENE53,LAMA2,PLEKHH2,ARHGAP6,GENE93,GENE11,GENE17,ROBO2,GENE91,PRKG1,GENE38,SLIT2,GENE25,GENE44,LSAMP,RBMS3,RORA",Fibroblast,fibroblast,CL:0000057,endothelial cell of artery
1964,Lung,4,1.0,"TBXAS1,GENE94,GENE19,SRGN,PLXDC2,GENE43,ZEB2,GENE15,PIK3R5,SLC8A1,GENE22,GENE47,GENE62,GENE57,CD74,GENE66,GENE72,FKBP5,CHST11,CTSB",Immune (DC/macrophage),"dendritic cell,macrophage","CL:0000451,CL:0000235",neutrophil
1965,Lung,4,1.0,"GENE1,GENE26,GENE61,FOXO1,GENE58,GHR,ADIPOQ,PLIN1,GENE6,EBF1,GENE20,GENE47,GENE57,PPARG,GENE91,GENE85,ACSL1,PLIN2,LPIN1,G0S2",Adipocyte,fat cell,CL:0000136,adipocyte
1966,Lung,4,1.0,"GENE100,GENE58,AGER,EMP2,GENE56,GENE29,GENE74,CAV1,PDPN,HOPX",Alveolar Type I,type I pneumocyte,CL:0002062,alveolar epithelial cell
1967,Lung,4,1.0,"GENE22,GENE47,NKX2-1,SLC34A2,LAMP3,SFTPC,SFTPB,GENE20,GENE4,GENE31",Alveolar Type II,type II pneumocyte,CL:0002063,alveolar type II cell
1968,Lung,4,1.0,"GENE82,GENE19,GENE7,GENE30,GENE3,CD24,CXCR3,CD1c,FAS,CR2",B cell_memory,memory B cell,CL:0000787,Dendritic Cell
1969,Lung,4,1.0,"GENE94,GENE58,GENE8,GENE52,TUBA1A,HYDIN,FAM92B,GENE95,GENE60,GENE88,FOXJ1,DNAH5,DNAI1,DNAI2,CDHR3,GENE31",Ciliated Epithelial,ciliated epithelial cell,CL:0000067,goblet cell
1970,Lung,4,1.0,"GENE22,SCGB3A2,GENE70,SCGB1A1,GENE56,BPIFA1,GENE48,SCGB3A1,GENE43,SLPI,MUC5B,GENE99,GENE51,CYP2F2",Club Epithelial,club cell,CL:0000158,goblet cell
1971,Lung,4,1.0,"GENE30,GENE68,GENE40,NEGR1,COL4A1,GENE32,GENE34,GENE88,GENE77,COL5A1,COL1A1,IGFBP5,FBN1,VIM,COL5A2,IL33,GENE46,GENE65,HGF,GENE79,COL18A1,COL6A3,GENE67,GENE57,GENE69,GENE11,GENE5,GENE87,FBLN1,DCN,GENE76,GENE74,SLIT2,FN1,DDR2,CCN2,GENE21,IGFBP3,COL6A6,GENE37,IL6,GENE60,COL3A1,COL6A1,COL1A2,COL6A2,GENE81,GENE99,GENE23,GENE83",Fibroblast,fibroblast,CL:0000057,fibroblast
1972,Lung,4,1.0,"GENE100,RELN,GENE8,GENE52,GENE36,FLT4,CCL21,MMRN1,PROX1,LYVE1,GENE4,GENE59",Lymphatic Endothelial,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of artery
1973,Lung,4,1.0,"GENE1,GENE9,GENE7,GENE8,LYZ,GENE27,GENE68,C1QA,GENE70,PTPRC,LYVE1,CD68,MSR1,GENE75,GENE41,GENE58,GENE63,SLC11A1,MERTK,GENE89,CPM,CD163,MS4A6A,GENE13,RBPJ,MS4A4A,CD74,GENE80,GENE69,GENE10,GENE91,GENE84,CD36,GENE4,MR1,CSF1R,MRC1,GENE73",Macrophage,macrophage,CL:0000235,macrophage
1974,Lung,4,1.0,"KIT,GENE66,GENE27,GENE68,GENE40,HDC,TPSB2,CD69,GENE42,GENE71,FCER1A,TPSAB1",Mast Cell,mast cell,CL:0000097,mast cell
1975,Lung,4,1.0,"GENE45,MYO1B,GENE97,CSPG4,GENE90,MCAM,GENE88,GENE96,GENE23,GENE76,ACTA2,GENE74,ANPEP,DES,PDGFRB,GENE41",Pericyte,pericyte,CL:0000669,pericyte
1976,Lung,4,1.0,"GENE26,GENE19,MYOCD,GENE98,GENE28,SMTN,ACTG2,GUCY1A3,PALLD,GENE6,GENE46,ACTN1,VCL,DES,GENE52,GENE84,GUCY1B3,GENE49,ACTA2,CNN1,GENE14,TAGLN,GENE66,GENE3,GENE37,GENE83,MYH11,MYL9",Smooth Muscle,smooth muscle cell,CL:0000192,smooth muscle cell
1977,Lung,4,1.0,"GENE9,GENE32,PTPRC,GENE28,SKAP1,NKG7,TRAC,IL7R,CD3E,CD96,THEMIS,CD3D,GENE78,GENE57,CD3G,GENE80,GENE29,GENE85,GENE76,GENE31,CD247,TRBC1,GENE44,GENE92,CD69,GENE99",T cell,T cell,CL:0000084,T cell
1978,Lung,4,1.0,"GENE94,GENE98,NOSTRIN,GENE68,VWF,EPHB4,GENE63,RAMP3,GENE12,PTPRB,GENE52,CLDN5,GENE35,GENE54,BACE2,CD300LG,LDB2,GENE44,PECAM1,GENE41",Vascular Endothelial,endothelial cell of vascular tree,CL:0002139,endothelial cell
1979,Lung,4,1.0,"GENE36,NAPSA,SFTPA1,SFTPA2,SFTPD,SFTA2,SFTPB,SLC34A2,PGC,HOPX,MUC1",type ii pneumocyte,type II pneumocyte,CL:0002063,alveolar epithelial cell
1980,Lung,4,1.0,"IL1R2,S100A12,FCGR3B,CXCR2,MTND5P32,PROK2,CD177,MMP25,OLAH,MGAM,GENE54",neutrophil,neutrophil,CL:0000775,nonclassical monocyte
1981,Lung,4,1.0,"IL7R,IL32,CD3D,CD69,CD3E,TRAC,CXCR4,CD2,CD3G,TRBC2,GENE41","cd4-positive, alpha-beta t cell","CD4-positive, alpha-beta T cell",CL:0000624,T-cell
1982,Lung,4,1.0,"GENE10,CCL5,GZMA,IL32,CCL4,NKG7,CD3D,CD2,KLRD1,CD3E,GNLY","cd8-positive, alpha-beta t cell","CD8-positive, alpha-beta T cell",CL:0000625,cytotoxic T cell
1983,Lung,4,1.0,"GNLY,KLRD1,GZMB,PRF1,GZMA,FGFBP2,CST7,CD247,KLRF1,KLRB1,GENE30",nk cell,natural killer cell,CL:0000623,natural killer cell
1984,Lung,4,1.0,"RBP5,SELE,CCL14,ZNF385D,CYTL1,POSTN,PLVAP,ADAMTS4,NEURL1B,EXOC3L2,GENE97",bronchial vessel endothelial cell,,,not identified
1985,Lung,4,1.0,"GENE84,ACTG2,DES,ADRA2C,FOXC2,CNN1,JPH2,MYH11,CCN5,HSPB6,AC100803.2",smooth muscle cell,smooth muscle cell,CL:0000192,smooth muscle cells
1986,Lung,4,1.0,"DCN,IGFBP6,FBLN1,PLA2G2A,C1S,MFAP4,MFAP5,C1R,SERPINF1,MGP,GENE70",adventitial cell,adventitial cell,CL:0002503,fibroblast
1987,Lung,4,1.0,"C1QA,MARCO,ACP5,MS4A7,APOC1,C1QB,MRC1,APOE,VSIG4,FABP4,GENE57",macrophage,macrophage,CL:0000235,alveolar macrophage
1988,Lung,4,1.0,"TPSB2,TPSAB1,CPA3,MS4A2,RHEX,HPGDS,KIT,CD69,GATA2,VWA5A,GENE51",basophil,basophil,CL:0000767,mast cell
1989,Lung,4,1.0,"S100A8,VCAN,FCN1,S100A12,S100A9,MNDA,FGL2,COTL1,CD300E,VSIR,GENE49",classical monocyte,classical monocyte,CL:0000860,classical monocyte
1990,Lung,4,1.0,"PTPRB,CXCL12,GJA5,DKK2,NPR3,SERPINE2,SSTR1,NOS1,SOX17,MMRN2,GENE5",endothelial cell of artery,endothelial cell of artery,CL:1000413,endothelial cell
1991,Lung,4,1.0,"CAPS,TMEM190,C20orf85,C9orf24,TPPP3,RSPH1,C11orf88,C1orf194,PIFO,TSPAN1,GENE52",lung ciliated cell,lung ciliated cell,CL:1000271,multiciliated cell
1992,Lung,4,1.0,"GENE43,FCER1A,CD1C,GPR183,S100B,CLEC10A,CD1E,FCGR2B,PKIB,CST7,CLEC5A",dendritic cell,dendritic cell,CL:0000451,cell_type_name
1993,Lung,4,1.0,"BPIFB1,LCN2,SCGB1A1,MSMB,SCGB3A1,WFDC2,TFF3,CP,SERPINB3,TSPAN1,GENE8",respiratory goblet cell,respiratory goblet cell,CL:0002370,bronchiolar epithelial cell
1994,Lung,4,1.0,"GENE88,S100A2,MIR205HG,KRT5,KRT15,KRT19,KRT17,ALDH3A1,PERP,TACSTD2,IGFBP2",basal cell,basal cell,CL:0000646,basal epithelial cell
1995,Lung,4,1.0,"GENE56,JCHAIN,MZB1,IGHG3,DERL3,IGHG2,CD79A,IGHG4,IGHA2,TNFRSF17,SPAG4",plasma cell,plasma cell,CL:0000786,plasma cell
1996,Lung,4,1.0,"GENE88,CD79A,MS4A1,TNFRSF13C,IGHM,VPREB3,TNFRSF13B,BLK,LINC01781,CD19,PAX5",b cell,B cell,CL:0000236,B cell
1997,Lung,4,1.0,"GENE100,PRR4,PRB3,TCN1,C6orf58,LPO,TTYH1,LINC01829,SLC5A1,PRB1,ANO1",serous cell of epithelium of bronchus,serous cell of epithelium of bronchus,CL:1000331,goblet cell
1998,Lung,4,1.0,"FGL2,MS4A6A,CD163,MAFB,CSF1R,FCGR3A,AIF1,RNASE6,LST1,HCLS1,GENE34",non-classical monocyte,non-classical monocyte,CL:0000875,nonclassical monocyte
1999,Lung,4,1.0,"GENE28,FCN3,MT1M,TIMP3,RAMP2,SLC6A4,VWF,CLDN5,FAM107A,CALCRL,LRRC32",capillary endothelial cell,capillary endothelial cell,CL:0002144,endothelial cell
