,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,tissue,simuround,subset,marker,manual_annotation,manual_CLname,manual_CLID,manual_broadtype,gpt-4-turbo-2024-04-09_annotation,gpt-4-0613_annotation,gpt-4o-2024-08-06_annotation,gpt-4o-mini-2024-07-18_annotation,gpt-4o-2024-08-06_aggrement_modified,gpt-4o-2024-08-06_aggrement_modified_new,gpt-4o-mini-2024-07-18_aggrement_modified,gpt-4o-mini-2024-07-18_aggrement_modified_new,gpt-4-0613_aggrement_modified,gpt-4-0613_aggrement_modified_new,gpt-4-turbo-2024-04-09_aggrement_modified,gpt-4-turbo-2024-04-09_aggrement_modified_new
336,336,336,336,336,Lung,1,0.75,"FCER1A,TPSB2,HDC,KIT",Mast Cell,mast cell,CL:0000097,granulocyte,Basophil/Mast,"Basophil/Mast 1, Basophil/Mast 2",Basophil/Mast Cell,Fibromyocyte,2,0.5000,"{'CL:0000097': 0, 'CL:0000766': 1, 'CL:0002274': 1, 'PR:000050567': 1, 'GO:0002349': 1, 'GO:0002539': 1, 'GO:0002660': 1, 'GO:0002690': 1, 'GO:0002830': 1, 'GO:0030210': 1, 'PR:000001865': 1, 'GO:0030141': 1, 'PR:000001255': 1, 'PR:000006169': 1, 'CL:0000831': 1, 'PR:000002065': 1, 'PR:000007431': 1, 'CL:0000738': 2, 'CL:0000763': 2, 'CL:0000457': 2, 'GO:0001821': 2, 'BFO:0000040': 2, 'PR:000000001': 2, 'GO:0002532': 2, 'GO:0002538': 2, 'GO:0002654': 2, 'GO:0002658': 2, 'GO:0002465': 2, 'GO:0002687': 2, 'GO:0002688': 2, 'GO:0050921': 2, 'GO:0030595': 2, 'GO:0002828': 2, 'GO:0050778': 2, 'GO:0042092': 2, 'GO:0009058': 2, 'GO:0030202': 2, 'CHEBI:24505': 2, 'CHEBI:36080': 2, 'GO:0099503': 2, 'GO:0012505': 2, 'PR:000001197': 2, 'CL:0000839': 2, 'GO:0060374': 2, 'PR:000005307': 2, 'PR:000001002': 2, 'PR:000001004': 2, 'PR:000001012': 2, 'PR:000001020': 2, 'PR:000001024': 2, 'PR:000001083': 2, 'PR:000001084': 2, 'PR:000001289': 2, 'PR:000001839': 2, 'PR:000001889': 2, 'PR:000001963': 2, 'PR:000002978': 2, 'PR:000002979': 2, 'PR:000002980': 2, 'PR:000002981': 2, 'PR:000007857': 2, 'PR:000007858': 2, 'PR:000005178': 2, 'PR:000016401': 2, 'CL:0002028': 2, 'PR:000009143': 2, 'PR:000001810': 2, 'PR:000001355': 2, 'BFO:0000002': 3, 'CL:0000219': 3, 'CL:0000255': 3, 'CL:0000988': 3, 'CL:0002242': 3, 'GO:0001667': 3, 'UBERON:0002405': 3, 'NCBITaxon:7742': 3, 'CL:0000037': 3, 'CL:0000049': 3, 'CL:0000151': 3, 'GO:0046903': 3, 'GO:0051608': 3, 'PR:000018263': 3, 'GO:0006412': 3, 'GO:0032501': 3, 'GO:0006954': 3, 'GO:0002645': 3, 'GO:0002652': 3, 'GO:0002824': 3, 'GO:0002461': 3, 'GO:0002684': 3, 'GO:0002685': 3, 'GO:0030335': 3, 'GO:0050900': 3, 'GO:0050920': 3, 'GO:0032103': 3, 'GO:0040017': 3, 'GO:0006935': 3, 'GO:0060326': 3, 'GO:0050776': 3, 'GO:0048584': 3, 'GO:0006955': 3, 'GO:0008152': 3, 'BFO:0000003': 3, 'GO:0031410': 3, 'GO:0099500': 3, 'GO:0110165': 3, 'GO:0005773': 3, 'GO:0005886': 3, 'CL:0000000': 3, 'PR:000001128': 3, 'CL:0002031': 3, 'CL:0011026': 3, 'GO:0030099': 3, 'GO:0002573': 3, 'PR:000001005': 3, 'PR:000001018': 3, 'PR:000001023': 3, 'PR:000002976': 3, 'PR:000029032': 3, 'PR:000001403': 3, 'CL:0002191': 3, 'GO:0030221': 3, 'PR:000001867': 3, 'CL:0000557': 3, 'PR:000001861': 3, 'GO:0048870': 4, 'NCBITaxon:2759': 4, 'PATO:0002505': 4, 'GO:0016477': 4, 'BFO:0000004': 4, 'UBERON:0015203': 4, 'GO:0002376': 4, 'UBERON:0000468': 4, 'UBERON:0000066': 4, 'NCBITaxon:89593': 4, 'CL:0000723': 4, 'CL:0008001': 4, 'GO:0002244': 4, 'CL:0000566': 4, 'CL:0002032': 4, 'GO:0032940': 4, 'GO:0006810': 4, 'CHEBI:58432': 4, 'CHEBI:50047': 4, 'CHEBI:33708': 4, 'GO:0009059': 4, 'GO:0019538': 4, 'GO:0006415': 4, 'GO:0006414': 4, 'GO:0010467': 4, 'GO:0006413': 4, 'GO:0008150': 4, 'GO:0006952': 4, 'GO:0002643': 4, 'GO:0051240': 4, 'GO:0002507': 4, 'GO:0002822': 4, 'GO:0002821': 4, 'GO:0002460': 4, 'GO:0002682': 4, 'GO:0048518': 4, 'GO:0030334': 4, 'GO:2000147': 4, 'GO:0032101': 4, 'GO:0040012': 4, 'GO:0009605': 4, 'GO:0040011': 4, 'GO:0042330': 4, 'GO:0042221': 4, 'GO:0070887': 4, 'GO:0048583': 4, 'GO:0050896': 4, 'GO:0097708': 4, 'GO:0005737': 4, 'GO:0006906': 4, 'GO:0140029': 4, 'GO:0098590': 4, 'CARO:0000000': 4, 'GO:0005575': 4, 'UBERON:0000061': 4, 'GO:0043231': 4, 'GO:0016020': 4, 'GO:0071944': 4, 'GO:0005634': 4, 'NCBITaxon:131567': 4, 'PR:000001094': 4, 'PATO:0001400': 4, 'CL:0011115': 4, 'CL:0000034': 4, 'GO:0030154': 4, 'GO:0030097': 4, 'GO:0002521': 4, 'PR:000025796': 4, 'PR:000001022': 4, 'PR:000036194': 4, 'NCBITaxon:10090': 4, 'GO:0030851': 4, 'CL:0000767': 4, 'CL:0001012': 4, 'CL:1001610': 4, 'GO:0030225': 4, 'PR:000001944': 4, 'GO:0009987': 5, 'PATO:0001404': 5, 'UBERON:0034923': 5, 'UBERON:0010000': 5, 'UBERON:0000105': 5, 'UBERON:0000092': 5, 'UBERON:0000111': 5, 'UBERON:0000071': 5, 'NCBITaxon:7711': 5, 'GO:0048103': 5, 'CL:0000134': 5, 'PR:000001444': 5, 'PR:000002112': 5, 'PR:000016043': 5, 'PATO:0001401': 5, 'CL:0000837': 5, 'GO:0140352': 5, 'GO:0051234': 5, 'GO:0043170': 5, 'GO:0044249': 5, 'CHEBI:33694': 5, 'GO:0044238': 5, 'GO:0032984': 5, 'GO:0044237': 5, 'GO:0001677': 5, 'BFO:0000015': 5, 'GO:0006950': 5, 'GO:0051239': 5, 'GO:0002520': 5, 'GO:0002819': 5, 'NCBITaxon:7776': 5, 'GO:0002250': 5, 'GO:0050789': 5, 'GO:2000145': 5, 'GO:0048522': 5, 'CHEBI:24431': 5, 'GO:0051716': 5, 'GO:0031982': 5, 'GO:0005622': 5, 'GO:0016050': 5, 'GO:0090174': 5, 'GO:0016192': 5, 'GO:0012506': 5, 'GO:0006887': 5, 'UBERON:0000465': 5, 'UBERON:0000106': 5, 'GO:0043227': 5, 'GO:0043229': 5, 'NCBITaxon:1': 5, 'PR:000030035': 5, 'PATO:0001397': 5, 'GO:0017145': 5, 'NCBITaxon:33208': 5, 'GO:0048869': 5, 'GO:0048468': 5, 'NCBITaxon:6072': 5, 'NCBITaxon:862507': 5, 'CL:0000094': 5, 'PR:000001344': 5, 'PR:000001950': 5, 'CL:0001060': 5, 'CL:0002092': 5, 'UBERON:0012429': 5, 'GO:1903131': 5, 'CL:0000235': 5, 'PATO:0001396': 6, 'PATO:0010001': 6, 'PATO:0001993': 6, 'UBERON:0000000': 6, 'UBERON:0000104': 6, 'UBERON:0000068': 6, 'GO:0009791': 6, 'UBERON:0000110': 6, 'GO:0048513': 6, 'NCBITaxon:33511': 6, 'CL:0000048': 6, 'CL:0002320': 6, 'PR:000001327': 6, 'PR:000001971': 6, 'PATO:0001402': 6, 'PR:000001869': 6, 'PR:000001003': 6, 'GO:0005576': 6, 'GO:0051179': 6, 'GO:0022411': 6, 'GO:0043933': 6, 'GO:0032991': 6, 'GO:0022618': 6, 'GO:0044207': 6, 'GO:0048731': 6, 'GO:0065007': 6, 'GO:0050794': 6, 'GO:0006996': 6, 'GO:0048284': 6, 'GO:0061025': 6, 'GO:0031090': 6, 'GO:0070382': 6, 'UBERON:0001062': 6, 'GO:0043226': 6, 'GO:0004930': 6, 'GO:0051301': 6, 'NCBITaxon:33154': 6, 'GO:0032502': 6, 'GO:0048856': 6, 'NCBITaxon:10088': 6, 'CL:0000081': 6, 'PR:000001332': 6, 'PR:000001969': 6, 'CL:0001035': 6, 'UBERON:0002371': 6, 'UBERON:0004120': 6, 'UBERON:0034769': 6, 'UBERON:0002390': 6, 'CL:0000842': 6, 'CL:0000113': 6, 'CL:0000145': 6, 'GO:0031268': 6, 'CL:0000576': 6, 'PATO:0070044': 7, 'PATO:0000141': 7, 'PATO:0001992': 7, 'GO:0009790': 7, 'GO:0007275': 7, 'UBERON:0000109': 7, 'GO:0001841': 7, 'NCBITaxon:33213': 7, 'UBERON:0002384': 7, 'GO:0016043': 7, 'GO:0065003': 7, 'GO:0071826': 7, 'GO:0022613': 7, 'GO:1990904': 7, 'UBERON:0000467': 7, 'GO:0061024': 7, 'GO:0030133': 7, 'UBERON:0003942': 7, 'GO:0004888': 7, 'GO:0007186': 7, 'NCBITaxon:39107': 7, 'GO:0008015': 7, 'UBERON:0001474': 7, 'UBERON:0000479': 7, 'UBERON:0000926': 7, 'UBERON:0015757': 7, 'UBERON:0002193': 7, 'UBERON:0003061': 7, 'CL:0000226': 7, 'CL:0000518': 7, 'GO:0002504': 7, 'GO:0120036': 7, 'GO:0031143': 7, 'GO:0030316': 7, 'GO:0043011': 7, 'CL:0000559': 7, 'PATO:0001241': 8, 'PATO:0000051': 8, 'PATO:0001995': 8, 'UBERON:0000922': 8, 'UBERON:0000108': 8, 'GO:0007369': 8, 'GO:0001838': 8, 'GO:0021915': 8, 'UBERON:0001049': 8, 'GO:0071840': 8, 'GO:0022607': 8, 'GO:0044085': 8, 'CHEBI:33697': 8, 'UBERON:0000062': 8, 'UBERON:0001032': 8, 'GO:0019233': 8, 'GO:0050975': 8, 'GO:0038023': 8, 'GO:0007165': 8, 'NCBITaxon:10066': 8, 'GO:0003013': 8, 'UBERON:0004765': 8, 'UBERON:0002481': 8, 'GO:0031012': 8, 'UBERON:0000923': 8, 'CL:0000222': 8, 'UBERON:0006603': 8, 'UBERON:0006598': 8, 'UBERON:0003081': 8, 'PATO:0001407': 8, 'CL:0000234': 8, 'GO:0019882': 8, 'GO:0030030': 8, 'GO:0120025': 8, 'CL:0000092': 8, 'GO:0001773': 8, 'GO:0097028': 8, 'CL:0000782': 8, 'CL:0002194': 8, 'GO:0042582': 8, 'CL:0000040': 8, 'PATO:0000001': 9, 'UBERON:0000107': 9, 'GO:0048598': 9, 'GO:0001705': 9, 'GO:0001706': 9, 'GO:0001707': 9, 'GO:0072175': 9, 'GO:0016331': 9, 'GO:0035295': 9, 'GO:0060429': 9, 'GO:0007399': 9, 'GO:0043009': 9, 'UBERON:0003914': 9, 'UBERON:0005291': 9, 'UBERON:0010371': 9, 'UBERON:0016879': 9, 'UBERON:0005068': 9, 'UBERON:0006984': 9, 'GO:0007600': 9, 'UBERON:0001016': 9, 'UBERON:0004456': 9, 'GO:0050954': 9, 'GO:0060089': 9, 'GO:0007154': 9, 'GO:0023052': 9, 'NCBITaxon:337687': 9, 'GO:0003008': 9, 'UBERON:0001434': 9, 'UBERON:0004755': 9, 'GO:0030312': 9, 'UBERON:0010316': 9, 'CL:0002321': 9, 'UBERON:0000307': 9, 'UBERON:0002050': 9, 'UBERON:0007524': 9, 'UBERON:0003887': 9, 'CL:0000325': 9, 'CL:0000473': 9, 'GO:0006909': 9, 'GO:0042995': 9, 'GO:0045453': 9, 'PR:000001850': 9, 'PR:000001937': 9, 'PR:000007597': 9, 'PR:000011178': 9, 'PR:000001954': 9, 'PR:000002062': 9, 'GO:0002274': 9, 'CL:0000451': 9, 'CL:0000990': 9, 'GO:0030224': 9, 'GO:0005766': 9, 'CL:0017503': 9, 'GO:0000791': 9, 'GO:0005730': 9, 'CL:0002009': 9, 'BFO:0000020': 10, 'GO:0040016': 10, 'GO:0009653': 10, 'GO:0001704': 10, 'GO:0007398': 10, 'UBERON:0000924': 10, 'GO:0007492': 10, 'UBERON:0000925': 10, 'GO:0048332': 10, 'GO:0035148': 10, 'GO:0060562': 10, 'GO:0002009': 10, 'UBERON:0000025': 10, 'GO:0009888': 10, 'UBERON:0000483': 10, 'GO:0009792': 10, 'UBERON:0004121': 10, 'CL:0002077': 10, 'UBERON:0016880': 10, 'UBERON:0002346': 10, 'UBERON:0001017': 10, 'UBERON:0007135': 10, 'UBERON:0010199': 10, 'GO:0050877': 10, 'CL:0000540': 10, 'CL:0002319': 10, 'GO:0003674': 10, 'NCBITaxon:1963758': 10, 'UBERON:0011216': 10, 'UBERON:0004288': 10, 'UBERON:0004770': 10, 'UBERON:0002204': 10, 'CL:0007001': 10, 'UBERON:0002532': 10, 'UBERON:0007010': 10, 'UBERON:0005423': 10, 'UBERON:0003104': 10, 'CL:0000057': 10, 'UBERON:0011997': 10, 'GO:0006897': 10, 'GO:0001894': 10, 'GO:0046849': 10, 'PR:000040662': 10, 'PR:000001753': 10, 'GO:0045321': 10, 'GO:0001816': 10, 'GO:0045580': 10, 'GO:0042613': 10, 'PR:000001013': 10, 'GO:0005764': 10, 'PATO:0002094': 10, 'GO:0000785': 10, 'GO:0043232': 10, 'GO:0031981': 10, 'GO:0048646': 11, 'CL:0000221': 11, 'UBERON:0006601': 11, 'CL:0000223': 11, 'UBERON:0006595': 11, 'GO:0048729': 11, 'GO:0007498': 11, 'GO:0035239': 11, 'UBERON:0004111': 11, 'UBERON:0013522': 11, 'PATO:0002299': 11, 'GO:0005911': 11, 'UBERON:0005769': 11, 'CL:0000066': 11, 'CL:0000133': 11, 'UBERON:0003075': 11, 'UBERON:0000466': 11, 'CL:0000393': 11, 'CL:0000404': 11, 'GO:0019226': 11, 'CL:0000031': 11, 'NCBITaxon:9989': 11, 'UBERON:0034925': 11, 'UBERON:0000982': 11, 'UBERON:0000383': 11, 'CL:0000352': 11, 'CL:0008019': 11, 'UBERON:0000481': 11, 'GO:0098657': 11, 'GO:0006900': 11, 'GO:0010324': 11, 'GO:0060249': 11, 'GO:0048871': 11, 'GO:0048771': 11, 'GO:0001775': 11, 'GO:0045619': 11, 'GO:0050863': 11, 'GO:0030217': 11, 'GO:0042611': 11, 'GO:0000323': 11, 'PATO:0070045': 11, 'GO:0005694': 11, 'GO:0043228': 11, 'GO:0070013': 11, 'UBERON:0013686': 12, 'UBERON:0000464': 12, 'UBERON:0000064': 12, 'UBERON:0000060': 12, 'PATO:0001873': 12, 'PATO:0002078': 12, 'GO:0070161': 12, 'UBERON:0005764': 12, 'GO:0005587': 12, 'GO:0005604': 12, 'UBERON:0002328': 12, 'UBERON:0007284': 12, 'BFO:0000141': 12, 'CL:0000211': 12, 'GO:0001508': 12, 'GO:0007268': 12, 'CL:0000055': 12, 'NCBITaxon:314147': 12, 'UBERON:0004905': 12, 'GO:0003012': 12, 'UBERON:0001015': 12, 'CL:0000052': 12, 'GO:0042592': 12, 'GO:0051249': 12, 'GO:1902105': 12, 'GO:0030098': 12, 'GO:0042110': 12, 'CL:0000084': 12, 'GO:0098797': 12, 'GO:0043233': 12, 'UBERON:0002553': 13, 'UBERON:0004923': 13, 'PATO:0002007': 13, 'PATO:0000411': 13, 'PATO:0002014': 13, 'GO:0030054': 13, 'UBERON:0000476': 13, 'GO:0098642': 13, 'GO:0098651': 13, 'GO:0062023': 13, 'UBERON:0001555': 13, 'UBERON:0011137': 13, 'PR:000014841': 13, 'UBERON:0004880': 13, 'UBERON:0006267': 13, 'UBERON:0004734': 13, 'GO:0042391': 13, 'GO:0098916': 13, 'GO:0045202': 13, 'NCBITaxon:314146': 13, 'UBERON:0034921': 13, 'UBERON:0001630': 13, 'GO:0002694': 13, 'GO:0046649': 13, 'GO:1903706': 13, 'CL:0000542': 13, 'GO:0002456': 13, 'CL:0000827': 13, 'GO:0098796': 13, 'GO:0031974': 13, 'UBERON:0000463': 14, 'PATO:0002266': 14, 'PATO:0002006': 14, 'PATO:0000947': 14, 'GO:0005581': 14, 'GO:0098645': 14, 'UBERON:0001007': 14, 'UBERON:0000165': 14, 'UBERON:0007026': 14, 'UBERON:0000075': 14, 'UBERON:0003068': 14, 'UBERON:0000490': 14, 'UBERON:0006268': 14, 'GO:0034220': 14, 'GO:0099537': 14, 'GO:0098794': 14, 'GO:0098793': 14, 'NCBITaxon:1437010': 14, 'UBERON:0005090': 14, 'UBERON:0002385': 14, 'GO:0050865': 14, 'GO:0060284': 14, 'GO:2000026': 14, 'PATO:0040072': 14, 'CL:0017500': 14, 'GO:0000792': 14, 'CL:0000051': 14, 'GO:0002449': 14, 'CL:0000838': 14, 'PATO:0002198': 15, 'PATO:0000052': 15, 'PATO:0002318': 15, 'GO:0098644': 15, 'GO:0099081': 15, 'GO:0022600': 15, 'UBERON:0004921': 15, 'UBERON:0035804': 15, 'GO:0006811': 15, 'GO:0055085': 15, 'GO:0099536': 15, 'NCBITaxon:9347': 15, 'CL:0000187': 15, 'GO:0006936': 15, 'GO:0045595': 15, 'GO:0050793': 15, 'PATO:0070046': 15, 'GO:0002443': 15, 'PATO:0001018': 16, 'GO:0099080': 16, 'PATO:0015006': 16, 'GO:0007586': 16, 'UBERON:0000930': 16, 'CHEBI:24867': 16, 'GO:0007267': 16, 'NCBITaxon:32525': 16, 'CL:0000183': 16, 'CL:0000056': 16, 'GO:0002252': 16, 'NCBITaxon:40674': 17, 'CL:0000680': 17, 'NCBITaxon:32524': 18, 'NCBITaxon:32523': 19, 'NCBITaxon:1338369': 20, 'NCBITaxon:8287': 21, 'NCBITaxon:117571': 22, 'NCBITaxon:117570': 23}",-1,2,0.5000,2,0.5000
337,337,337,337,337,Lung,1,0.75,"ACTA2,CSPG4,PDGFRB,PDGFRB,MYO1B,DES",Pericyte,pericyte,CL:0000669,pericyte,Smooth Muscle,"Airway Smooth Muscle, Pericyte",Pericyte,Vascular Smooth Muscle,0,1.0000,-1,0.2857,0,1.0000,-1,0.3333
338,338,338,338,338,Lung,1,0.75,"MYOCD,MYL9,TAGLN,ACTA2,PALLD,DES,VCL,SMTN,ACTG2,CNN1",Smooth Muscle,smooth muscle cell,CL:0000192,muscle cell,Smooth Muscle,"Airway Smooth Muscle, Vascular Smooth Muscle, Ciliated, Fibromyocyte",Vascular Smooth Muscle,Airway Smooth Muscle,-1,0.8000,-1,-1,-1,0.8000,0,1.0000
339,339,339,339,339,Lung,1,0.75,"PTPRC,CD3D,CD3E,TRAC,TRBC1,NKG7,CD96,THEMIS,CD3G",T cell,T cell,CL:0000084,t/nk cell,T Cell,"CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T, Natural Killer T",T,CD8+ Memory/Effector T,0,1.0000,-1,0.5455,-1,0.5455,0,1.0000
340,340,340,340,340,Lung,1,0.75,"BACE2,CD300LG,VWF,PECAM1,EPHB4,NOSTRIN,CLDN5",Vascular Endothelial,endothelial cell of vascular tree,CL:0002139,endothelial cell,"Macrophage, Proliferating Macrophage, Intermediate Monocyte","Macrophage, Bronchial Vessel 1, Vein, Capillary Aerocyte, Signaling Alveolar Epithelial Type 2","Mixture of multiple cell types including Ciliated, Vein, Capillary, Macrophage, Monocyte","Bronchial Vessel 1, Capillary, Vascular Smooth Muscle, Vein, Classical Monocyte",-1,0.3333,-1,0.2857,-1,0.5000,-1,0.2857
341,341,341,341,341,Lung,1,0.75,"HOPX,MUC1,SFTPB,SFTPA1,SFTA2,PGC,SFTPD",type ii pneumocyte,type II pneumocyte,CL:0002063,epithelial cell,"Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2","Club, Alveolar Epithelial Type 1, Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2",Alveolar Epithelial Type 1 and Alveolar Epithelial Type 2,"Club, Alveolar Epithelial Type 1, Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2",1,-1,1,-1,1,-1,1,-1
342,342,342,342,342,Lung,1,0.75,"CXCR2,MMP25,S100A12,MGAM,FCGR3B,MTND5P32,PROK2",neutrophil,neutrophil,CL:0000775,granulocyte,Classical Monocyte,"Natural Killer, Classical Monocyte, Nonclassical Monocyte",Classical Monocyte and OLR1+ Classical Monocyte,"Classical Monocyte, Mucous, Ciliated, Bronchial Vessel 1, Lymphatic, MMP25",-1,0.5000,-1,0.5000,-1,0.5000,-1,0.5000
343,343,343,343,343,Lung,1,0.75,"CD3E,CD3G,IL32,IL7R,CD3D,CD69,TRAC","cd4-positive, alpha-beta t cell","CD4-positive, alpha-beta T cell",CL:0000624,t/nk cell,T Cell,"CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T, CD4+ Naive T, Natural Killer T",CD8+ and CD4+ T cells,"CD8+ Naive T, CD4+ Memory/Effector T, CD8+ Memory/Effector T, T-cell",-1,0.5833,-1,0.6154,-1,0.6154,3,0.6667
344,344,344,344,344,Lung,1,0.75,"GNLY,CD3E,NKG7,CCL4,GZMA,KLRD1,IL32","cd8-positive, alpha-beta t cell","CD8-positive, alpha-beta T cell",CL:0000625,t/nk cell,"CD8+ Memory/Effector T, Natural Killer, Proliferating NK/T","CD8+ Memory/Effector T, CD8+ Naive T, Natural Killer T, Natural Killer, Proliferating NK/T",Natural Killer T and CD8+ T cells,"Natural Killer, CD8+ Naive T, CD4+ Naive T, CD8+ Memory/Effector T",-1,0.8000,-1,0.7000,-1,0.7500,-1,0.7500
345,345,345,345,345,Lung,1,0.75,"CST7,GZMA,KLRF1,GNLY,KLRD1,GZMB,PRF1",nk cell,natural killer cell,CL:0000623,t/nk cell,"CD8+ Memory/Effector T, Natural Killer, Proliferating NK/T","CD8+ Memory/Effector T, CD8+ Naive T, Natural Killer T, Natural Killer, Proliferating NK/T",Natural Killer,"Proliferating NK/T, Natural Killer T, CD8+ Memory/Effector T, Natural Killer",0,1.0000,-1,0.4167,-1,0.3571,-1,0.3571
346,346,346,346,346,Lung,1,0.75,"SELE,NEURL1B,ADAMTS4,RBP5,CYTL1,POSTN,PLVAP",bronchial vessel endothelial cell,,,endothelial cell,"Vein, Bronchial Vessel 1","Vein, Bronchial Vessel 1, Adventitial Fibroblast, Lipofibroblast","Vein, Bronchial Vessel 1","Vascular Smooth Muscle, Adventitial Fibroblast, Vein, Bronchial Vessel 1",-1,-1,-1,0.2500,-1,0.2500,-1,-1
347,347,347,347,347,Lung,1,0.75,"AC100803.2,ADRA2C,JPH2,CCN5,MYH11,CNN1,FOXC2",smooth muscle cell,smooth muscle cell,CL:0000192,muscle cell,"Airway Smooth Muscle, Vascular Smooth Muscle","Airway Smooth Muscle, Vascular Smooth Muscle",Airway Smooth Muscle,"Airway Smooth Muscle, Vein, Vascular Smooth Muscle",-1,-1,-1,0.8000,-1,0.8000,-1,0.8000
348,348,348,348,348,Lung,1,0.75,"FBLN1,MFAP4,PLA2G2A,MGP,SERPINF1,MFAP5,DCN",adventitial cell,adventitial cell,CL:0002503,adventitial cell,"Adventitial Fibroblast, Alveolar Fibroblast","Basal, Lymphatic, Adventitial Fibroblast, Alveolar Fibroblast",Mixture of multiple cell types including Adventitial Fibroblast and Lymphatic,"Basal, Alveolar Fibroblast, Adventitial Fibroblast, Differentiating Basal",-1,0.4286,-1,0.4286,-1,0.4286,-1,0.4286
349,349,349,349,349,Lung,1,0.75,"FABP4,MS4A7,C1QA,APOE,ACP5,MRC1,MARCO",macrophage,macrophage,CL:0000235,macrophage/monocyte,"Macrophage, Proliferating Macrophage","Lymphatic, Macrophage, Proliferating Macrophage, Alveolar Fibroblast, Signaling Alveolar Epithelial Type 2, Macrophage, Proliferating Macrophage, TREM2+ Dendritic",Macrophage,"Macrophage, Proliferating Macrophage, TREM2+ Dendritic, Plasmacytoid Dendritic",0,1.0000,4,0.5000,-1,0.7143,-1,0.8333
350,350,350,350,350,Lung,1,0.75,"HPGDS,GATA2,CD69,CPA3,VWA5A,TPSB2,MS4A2",basophil,basophil,CL:0000767,granulocyte,"Basophil/Mast 1, Basophil/Mast 2","Basophil/Mast 1, Basophil/Mast 2",Basophil/Mast,Basophil/Mast,-1,0.4286,-1,0.4286,-1,0.4286,-1,0.4286
351,351,351,351,351,Lung,1,0.75,"FCN1,VSIR,COTL1,MNDA,CD300E,S100A9,VCAN",classical monocyte,classical monocyte,CL:0000860,macrophage/monocyte,"Myeloid Dendritic Type 2, Myeloid Dendritic Type 1, EREG+ Dendritic, Classical Monocyte, Nonclassical Monocyte, Intermediate Monocyte","EREG+ Dendritic, Classical Monocyte, Nonclassical Monocyte, Intermediate Monocyte",Monocyte,B,1,0.8000,-1,0.3636,0,1.0000,-1,0.5000
352,352,352,352,352,Lung,1,0.75,"SOX17,NOS1,DKK2,MMRN2,NPR3,SSTR1,PTPRB",endothelial cell of artery,endothelial cell of artery,CL:1000413,endothelial cell,Artery,Artery,Vascular,T cell,-1,0.2222,-1,0.2222,2,-1,2,-1
353,353,353,353,353,Lung,1,0.75,"PIFO,RSPH1,TPPP3,C11orf88,C1orf194,CAPS,TSPAN1",lung ciliated cell,lung ciliated cell,CL:1000271,ciliated cell,"Ciliated, Proximal Ciliated, Platelet/Megakaryocyte","Ciliated, Proximal Ciliated, Platelet/Megakaryocyte",Ciliated,"Macrophage, Dendritic",-1,-1,-1,0.2857,2,0.6000,2,0.6000
354,354,354,354,354,Lung,1,0.75,"CD1E,S100B,FCGR2B,FCER1A,CD1C,PKIB,CLEC10A",dendritic cell,dendritic cell,CL:0000451,dendritic cell,"Myeloid Dendritic Type 1, Myeloid Dendritic Type 2","Myeloid Dendritic Type 1, Myeloid Dendritic Type 2",Dendritic,"Monocyte, Dendritic",-1,-1,-1,0.6250,-1,0.7143,-1,0.7143
355,355,355,355,355,Lung,1,0.75,"TSPAN1,SERPINB3,TFF3,SCGB1A1,LCN2,WFDC2,BPIFB1",respiratory goblet cell,respiratory goblet cell,CL:0002370,epithelial cell,"Goblet, Mucous","Proximal Ciliated, Goblet, Mucous, Ionocyte",Goblet,"Goblet, Mucous",1,0.8000,1,0.8000,-1,0.5000,1,0.8000
356,356,356,356,356,Lung,1,0.75,"KRT17,TACSTD2,ALDH3A1,PERP,KRT5,MIR205HG,KRT19",basal cell,basal cell,CL:0000646,stem cell,"Basal, Proximal Basal, Differentiating Basal, Proliferating Basal","Basal, Proximal Basal, Differentiating Basal, Proliferating Basal",Basal,Basal,-1,0.2500,-1,0.2500,-1,0.8333,-1,0.8333
357,357,357,357,357,Lung,1,0.75,"DERL3,IGHG2,SPAG4,MZB1,IGHA2,CD79A,IGHG3",plasma cell,plasma cell,CL:0000786,b cell,Plasma,"Plasma, Plasmacytoid Dendritic",Plasma,Plasma,0,1.0000,0,1.0000,-1,0.3636,0,1.0000
358,358,358,358,358,Lung,1,0.75,"TNFRSF13C,LINC01781,BLK,VPREB3,TNFRSF13B,MS4A1,CD79A",b cell,B cell,CL:0000236,b cell,B,B,B,B,-1,0.7000,-1,0.7000,-1,0.7000,-1,0.7000
