,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,simuround,tissue,noise,marker,manual_annotation,manual_CLname,manual_CLID,gpt-4o-2024-08-06_annotation,gpt-4o-2024-08-06_CLID,gpt-4o-mini-2024-07-18_annotation,gpt-4o-mini-2024-07-18_CLID,gpt-4-0613_annotation,gpt-4-turbo-2024-04-09_annotation,gpt-4-0613_CLID,gpt-4-turbo-2024-04-09_CLID,gpt-4-0613_Clname,gpt-4-turbo-2024-04-09_Clname,gpt-4o-2024-08-06_Clname,gpt-4o-mini-2024-07-18_Clname,gpt-4-0613_aggrement_modified,gpt-4-turbo-2024-04-09_aggrement_modified,gpt-4o-2024-08-06_aggrement_modified,gpt-4o-mini-2024-07-18_aggrement_modified
62,62,62,62,62,1,Lung,0.25,"GENE82,MACROD2,AUTS2,ZNF385B,SFTPC,ABCA3,ANK3,SFTPB,GENE20,PDE4D,LRRK2,ERBB4",Epithelial cell (alveolar type II),type II pneumocyte,CL:0002063,Alveolar type II cells,CL:0002063,Epithelial Cells,CL:0000066,Type II pneumocytes,12. Alveolar Type II cells,GO:0060510,CL:0002063,type II pneumocyte differentiation,pulmonary alveolar type 2 cell,pulmonary alveolar type 2 cell,epithelial cell,-1,0,0,3
63,63,63,63,63,1,Lung,0.25,"MACROD2,GLIS3,GENE50,GENE72,SSBP2,EYA2,XPR1,RBMS3,KRT17,TP63,FAF1,CACHD1",Epithelial cell (basal),basal cell,CL:0000646,Bronchial epithelial cells,CL:0002328,Bronchial Epithelial Cells,CL:0002328,Keratinocytes,13. Epidermal cells,CL:0000312,CL:0000362,keratinocyte,epidermal cell,bronchial epithelial cell,bronchial epithelial cell,-1,-1,-1,-1
64,64,64,64,64,1,Lung,0.25,"TMEM232,DNAH12,CFAP54,DNAH7,STK33,GENE62,HYDIN,GENE72,CDHR3,LRRIQ1,AGBL4,C4orf22",Epithelial cell (ciliated),ciliated epithelial cell,CL:0000067,Ciliated cells,CL:0000064,Ciliated Cells,CL:0000064,Ciliated cells,14. Ciliated epithelial cells,CL:0000064,CL:0000067,ciliated cell,ciliated epithelial cell,ciliated cell,ciliated cell,1,0,1,1
65,65,65,65,65,1,Lung,0.25,"NEDD4L,MACROD2,GENE94,SCGB3A2,CDK14,GENE66,MECOM,BMPR1B,KIAA1217,SFTPB,ERBB4,KIAA1324",Epithelial cell (club),club cell,CL:0000158,Clara cells,CL:0000158,Club Cells,CL:0000158,Type II pneumocytes,15. Alveolar Type II cells,GO:0060510,CL:0002063,type II pneumocyte differentiation,pulmonary alveolar type 2 cell,club cell,club cell,-1,-1,0,0
66,66,66,66,66,1,Lung,0.25,"PDK1,FBXW7,ARHGAP15,GENE72,PLCG2,GENE89,ST6GAL1,CREB3L2,FCHSD2,RALGPS2,DENND5B,MEF2C",Immune (B cell),B cell,CL:0000236,Macrophages,CL:0000235,Alveolar Type II Cells,CL:0002063,T cells,16. B cells,CL:0000084,CL:0000236,t cell,b cell,macrophage,pulmonary alveolar type 2 cell,-1,0,-1,-1
67,67,67,67,67,1,Lung,0.25,"PIP4K2A,B2M,FYN,GENE68,GENE80,SKAP1,ARHGAP15,PRKCH,KLRD1,PARP8,AOAH,CD247",Immune (NK cell),natural killer cell,CL:0000623,Dendritic cells,CL:0000451,Immune Cells,CL:0000738,NK Cells,17. Immune cells,CL:0000623,CL:0000738,natural killer cell,leukocyte,dendritic cell,leukocyte,0,4,-1,4
68,68,68,68,68,1,Lung,0.25,"FYN,FKBP5,GENE20,GENE11,BCL2,PTPRC,SYTL3,ARHGAP15,PARP8,THEMIS,ITK,SKAP1",Immune (T cell),T cell,CL:0000084,Lymphocytes,CL:0000542,Neuroendocrine Cells,CL:0000165,T cells,18. T cells,CL:0000084,CL:0000084,t cell,t cell,lymphocyte,neuroendocrine cell,0,0,1,-1
69,69,69,69,69,1,Lung,0.25,"GENE26,ZEB2,DOCK8,FMNL2,GPCPD1,SLC11A1,PPARG,RNF149,TFRC,GENE85,PLXDC2,MSR1",Immune (alveolar macrophage),alveolar macrophage,CL:0000583,Monocytes,CL:0000576,Mesenchymal Cells,CL:0008019,Macrophages,19. Macrophages,CL:0000235,CL:0000235,macrophage,macrophage,monocyte,mesenchymal cell,2,2,3,8
70,70,70,70,70,1,Lung,0.25,"KIT,SAMSN1,IL18R1,FER,TPSB2,SLC24A3,SRGN,SYTL3,GENE49,ARHGAP15,TPSAB1,GENE4",Immune (mast cell),mast cell,CL:0000097,Mast cells,CL:0000097,Hemopoietic Stem Cells,CL:0000037,Mast cells,20. Mast cells,CL:0000097,CL:0000097,mast cell,mast cell,mast cell,hematopoietic stem cell,0,0,0,3
71,71,71,71,71,1,Lung,0.25,"GENE50,CALD1,INPP4B,GENE93,CACNA1C,TPM1,PRKG1,ACTA2,DMD,EBF1,LPP,MYH11",Pericyte/SMC,"pericyte,smooth muscle cell","CL:0000669,CL:0000192",Smooth muscle cells,CL:0000192,Mesenchymal Stem Cells,CL:0000134,Vascular Smooth Muscle Cells,21. Smooth muscle cells,CL:0000359,CL:0000192,vascular associated smooth muscle cell,smooth muscle cell,smooth muscle cell,mesenchymal stem cell,-1,-1,-1,-1
72,72,72,72,72,1,Lung,0.25,"PTPRB,PTPRM,GENE50,TCF4,LDB2,GENE90,ST6GALNAC3,TIMP3,PECAM1,CALCRL,EPAS1,EGFL7",Endothelial cell (vascular),endothelial cell of vascular tree,CL:0002139,Endothelial cells,CL:0000115,Immune Cells,CL:0000738,Endothelial cells,22. Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,leukocyte,1,1,1,-1
73,73,73,73,73,1,Lung,0.25,"LAMA2,GENE56,PLEKHH2,GENE60,ROBO2,LSAMP,RBMS3,PRKG1,ARHGAP6,RORA,SLIT2,PLXDC2",Fibroblast,fibroblast,CL:0000057,Fibroblasts,CL:0000057,Type II Alveolar Cells,CL:0002063,Neurons,23. Neurons,CL:0000540,CL:0000540,neuron,neuron,fibroblast,pulmonary alveolar type 2 cell,10,10,0,-1
74,74,74,74,74,1,Lung,0.25,"TBXAS1,ZEB2,GENE9,GENE61,FKBP5,CD74,PIK3R5,CHST11,SRGN,PLXDC2,SLC8A1,CTSB",Immune (DC/macrophage),"dendritic cell,macrophage","CL:0000451,CL:0000235",Fibroblasts,CL:0000057,Endothelial Cells,CL:0000115,B cells,24. Macrophages,CL:0000236,CL:0000235,b cell,macrophage,fibroblast,endothelial cell,-1,-1,-1,-1
75,75,75,75,75,1,Lung,0.25,"GENE61,PLIN2,GHR,ADIPOQ,LPIN1,PPARG,GENE11,PLIN1,FOXO1,EBF1,G0S2,ACSL1",Adipocyte,fat cell,CL:0000136,Adipocytes,CL:0000136,Alveolar Macrophages,CL:0000583,Adipocytes,25. Adipocytes,CL:0000136,CL:0000136,adipocyte,adipocyte,adipocyte,alveolar macrophage,0,0,0,-1
76,76,76,76,76,1,Lung,0.25,"AGER,EMP2,GENE88,CAV1,PDPN,HOPX",Alveolar Type I,type I pneumocyte,CL:0002062,Type I pneumocytes,GO:0060509,Neuroendocrine Cells,CL:0000165,Alveolar type 1 cells,1. Alveolar type I cells,CL:0002062,CL:0002062,pulmonary alveolar type 1 cell,pulmonary alveolar type 1 cell,type I pneumocyte differentiation,neuroendocrine cell,0,0,-1,-1
77,77,77,77,77,1,Lung,0.25,"NKX2-1,GENE67,SLC34A2,LAMP3,SFTPC,SFTPB",Alveolar Type II,type II pneumocyte,CL:0002063,Type II pneumocytes,GO:0060510,Clara Cells,CL:0000158,Alveolar type 2 cells,2. Alveolar type II cells,CL:0002063,CL:0002063,pulmonary alveolar type 2 cell,pulmonary alveolar type 2 cell,type II pneumocyte differentiation,club cell,0,0,-1,-1
78,78,78,78,78,1,Lung,0.25,"CD24,CXCR3,CD1c,FAS,CR2,GENE73",B cell_memory,memory B cell,CL:0000787,Dendritic cells,CL:0000451,Goblet Cells,CL:0000160,B cells,3. Dendritic cells,CL:0000236,CL:0000451,b cell,dendritic cell,dendritic cell,goblet cell,3,-1,-1,-1
79,79,79,79,79,1,Lung,0.25,"TUBA1A,HYDIN,FAM92B,GENE80,FOXJ1,DNAH5,DNAI1,DNAI2,CDHR3,GENE64",Ciliated Epithelial,ciliated epithelial cell,CL:0000067,Ciliated epithelial cells,CL:0000067,Ciliated Epithelial Cells,CL:0000067,Ciliated cells,4. Ciliated cells,CL:0000064,CL:0000064,ciliated cell,ciliated cell,ciliated epithelial cell,ciliated epithelial cell,1,1,0,0
80,80,80,80,80,1,Lung,0.25,"SCGB3A2,SCGB1A1,BPIFA1,GENE29,SCGB3A1,SLPI,MUC5B,CYP2F2",Club Epithelial,club cell,CL:0000158,Club cells,CL:0000158,Clara cells,CL:0000158,Club cells,5. Club cells,CL:0000158,CL:0000158,club cell,club cell,club cell,club cell,0,0,0,0
81,81,81,81,81,1,Lung,0.25,"NEGR1,COL4A1,COL5A1,COL1A1,IGFBP5,FBN1,VIM,COL5A2,IL33,GENE13,GENE45,GENE62,HGF,COL18A1,COL6A3,FBLN1,GENE29,DCN,GENE84,SLIT2,FN1,DDR2,CCN2,IGFBP3,COL6A6,GENE37,IL6,COL3A1,COL6A1,COL1A2,COL6A2",Fibroblast,fibroblast,CL:0000057,Fibroblasts,CL:0000057,Fibroblasts,CL:0000057,Fibroblasts,6. Fibroblasts,CL:0000057,CL:0000057,fibroblast,fibroblast,fibroblast,fibroblast,0,0,0,0
82,82,82,82,82,1,Lung,0.25,"GENE39,RELN,FLT4,CCL21,MMRN1,PROX1,LYVE1",Lymphatic Endothelial,endothelial cell of lymphatic vessel,CL:0002138,Lymphatic endothelial cells,CL:0002138,Endothelial cells,CL:0000115,Lymphatic endothelial cells,7. Lymphatic endothelial cells,CL:0002138,CL:0002138,endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,endothelial cell,0,0,0,2
83,83,83,83,83,1,Lung,0.25,"LYZ,C1QA,GENE32,PTPRC,LYVE1,CD68,MSR1,SLC11A1,MERTK,GENE95,CPM,CD163,MS4A6A,GENE50,RBPJ,MS4A4A,CD74,GENE71,CD36,GENE85,MR1,CSF1R,MRC1",Macrophage,macrophage,CL:0000235,Macrophages,CL:0000235,Macrophages,CL:0000235,Macrophages,8. Macrophages,CL:0000235,CL:0000235,macrophage,macrophage,macrophage,macrophage,0,0,0,0
84,84,84,84,84,1,Lung,0.25,"KIT,HDC,TPSB2,CD69,FCER1A,GENE46,TPSAB1",Mast Cell,mast cell,CL:0000097,Mast cells,CL:0000097,Mast cells,CL:0000097,Mast cells,9. Mast cells,CL:0000097,CL:0000097,mast cell,mast cell,mast cell,mast cell,0,0,0,0
85,85,85,85,85,1,Lung,0.25,"MYO1B,GENE62,CSPG4,MCAM,ACTA2,ANPEP,DES,PDGFRB,GENE55",Pericyte,pericyte,CL:0000669,Pericytes,CL:0000669,Myofibroblasts,CL:0000186,Myofibroblasts,10. Myofibroblasts,CL:0000186,CL:0000186,myofibroblast cell,myofibroblast cell,pericyte,myofibroblast cell,-1,-1,0,-1
86,86,86,86,86,1,Lung,0.25,"CNN1,MYOCD,GENE63,ACTN1,GENE10,GENE83,GUCY1B3,SMTN,ACTA2,ACTG2,PALLD,VCL,MYL9,GUCY1A3,MYH11,DES,TAGLN",Smooth Muscle,smooth muscle cell,CL:0000192,Smooth muscle cells,CL:0000192,Smooth muscle cells,CL:0000192,Smooth muscle cells,11. Vascular smooth muscle cells,CL:0000192,CL:0000359,smooth muscle cell,vascular associated smooth muscle cell,smooth muscle cell,smooth muscle cell,0,-1,0,0
87,87,87,87,87,1,Lung,0.25,"TRBC1,CD3D,GENE58,CD3G,GENE93,CD69,PTPRC,CD247,NKG7,CD96,IL7R,TRAC,CD3E,GENE43,THEMIS,SKAP1",T cell,T cell,CL:0000084,T cells,CL:0000084,T cells,CL:0000084,T cells,12. T cells,CL:0000084,CL:0000084,t cell,t cell,t cell,t cell,0,0,0,0
88,88,88,88,88,1,Lung,0.25,"PTPRB,GENE1,GENE30,CLDN5,NOSTRIN,LDB2,RAMP3,VWF,EPHB4,PECAM1,BACE2,CD300LG",Vascular Endothelial,endothelial cell of vascular tree,CL:0002139,Endothelial cells,CL:0000115,Endothelial cells,CL:0000115,Vascular endothelial cells,13. Endothelial cells,CL:0002139,CL:0000115,endothelial cell of vascular tree,endothelial cell,endothelial cell,endothelial cell,0,1,1,1
89,89,89,89,89,1,Lung,0.25,"NAPSA,SFTPA1,SFTPA2,SFTPD,SFTA2,SFTPB,SLC34A2,PGC,HOPX,MUC1",type ii pneumocyte,type II pneumocyte,CL:0002063,Alveolar type II cells,CL:0002063,Alveolar epithelial cells,CL:0000322,Alveolar cells,14. Alveolar type II cells,CL:0000583,CL:0002063,alveolar macrophage,pulmonary alveolar type 2 cell,pulmonary alveolar type 2 cell,pulmonary alveolar epithelial cell,-1,0,0,1
90,90,90,90,90,1,Lung,0.25,"IL1R2,S100A12,FCGR3B,CXCR2,MTND5P32,PROK2,CD177,MMP25,OLAH,MGAM",neutrophil,neutrophil,CL:0000775,Neutrophils,CL:0000775,Monocytes/Macrophages,CL:0000235,Neutrophils,15. Neutrophils,CL:0000775,CL:0000775,neutrophil,neutrophil,neutrophil,macrophage,0,0,0,-1
91,91,91,91,91,1,Lung,0.25,"IL7R,IL32,CD3D,CD69,CD3E,TRAC,CXCR4,CD2,CD3G,TRBC2","cd4-positive, alpha-beta t cell","CD4-positive, alpha-beta T cell",CL:0000624,T cells,CL:0000084,T cells,CL:0000084,T cells,16. T cells,CL:0000084,CL:0000084,t cell,t cell,t cell,t cell,3,3,3,3
92,92,92,92,92,1,Lung,0.25,"CCL5,GZMA,IL32,CCL4,NKG7,CD3D,CD2,KLRD1,CD3E,GNLY","cd8-positive, alpha-beta t cell","CD8-positive, alpha-beta T cell",CL:0000625,Cytotoxic T cells,CL:0000910,Cytotoxic T cells,CL:0000910,Cytotoxic T cells,17. Cytotoxic T cells,CL:0000910,CL:0000910,cytotoxic t cell,cytotoxic t cell,cytotoxic t cell,cytotoxic t cell,-1,-1,-1,-1
93,93,93,93,93,1,Lung,0.25,"GNLY,KLRD1,GZMB,PRF1,GZMA,FGFBP2,CST7,CD247,KLRF1,KLRB1",nk cell,natural killer cell,CL:0000623,Natural Killer cells,CL:0000623,Natural Killer (NK) cells,CL:0000623,Natural killer cells,18. NK cells,CL:0000623,CL:0000623,natural killer cell,natural killer cell,natural killer cell,natural killer cell,0,0,0,0
94,94,94,94,94,1,Lung,0.25,"RBP5,SELE,CCL14,ZNF385D,CYTL1,POSTN,PLVAP,ADAMTS4,NEURL1B,EXOC3L2",bronchial vessel endothelial cell,,,Fibroblasts,CL:0000057,Endothelial cells,CL:0000115,Endothelial cells ,19. Fibroblasts,CL:0000115,CL:0000057,endothelial cell,fibroblast,fibroblast,endothelial cell,-1,-1,-1,-1
95,95,95,95,95,1,Lung,0.25,"ACTG2,DES,ADRA2C,FOXC2,CNN1,JPH2,MYH11,CCN5,HSPB6,AC100803.2",smooth muscle cell,smooth muscle cell,CL:0000192,Smooth Muscle Cells,CL:0000192,Smooth Muscle cells,CL:0000192,Smooth muscle cells,20. Smooth muscle cells,CL:0000192,CL:0000192,smooth muscle cell,smooth muscle cell,smooth muscle cell,smooth muscle cell,0,0,0,0
96,96,96,96,96,1,Lung,0.25,"DCN,IGFBP6,FBLN1,PLA2G2A,C1S,MFAP4,MFAP5,C1R,SERPINF1,MGP",adventitial cell,adventitial cell,CL:0002503,Fibroblasts,CL:0000057,Fibroblasts,CL:0000057,Fibroblasts,21. Fibroblasts,CL:0000057,CL:0000057,fibroblast,fibroblast,fibroblast,fibroblast,-1,-1,-1,-1
97,97,97,97,97,1,Lung,0.25,"C1QA,MARCO,ACP5,MS4A7,APOC1,C1QB,MRC1,APOE,VSIG4,FABP4",macrophage,macrophage,CL:0000235,Macrophages,CL:0000235,Dendritic cells,CL:0000451,Macrophages,22. Macrophages,CL:0000235,CL:0000235,macrophage,macrophage,macrophage,dendritic cell,0,0,0,4
98,98,98,98,98,1,Lung,0.25,"TPSB2,TPSAB1,CPA3,MS4A2,RHEX,HPGDS,KIT,CD69,GATA2,VWA5A",basophil,basophil,CL:0000767,Mast Cells,CL:0000097,Mast cells,CL:0000097,Mast cells,23. Mast cells,CL:0000097,CL:0000097,mast cell,mast cell,mast cell,mast cell,-1,-1,-1,-1
99,99,99,99,99,1,Lung,0.25,"S100A8,VCAN,FCN1,S100A12,S100A9,MNDA,FGL2,COTL1,CD300E,VSIR",classical monocyte,classical monocyte,CL:0000860,Monocytes,CL:0000576,Neutrophils,CL:0000775,Monocytes,24. Myeloid cells,CL:0000576,CL:0000763,monocyte,myeloid cell,monocyte,neutrophil,1,3,1,-1
100,100,100,100,100,1,Lung,0.25,"PTPRB,CXCL12,GJA5,DKK2,NPR3,SERPINE2,SSTR1,NOS1,SOX17,MMRN2",endothelial cell of artery,endothelial cell of artery,CL:1000413,Endothelial Cells,CL:0000115,Endothelial Cells,CL:0000115,Arterial endothelial cells,25. Endothelial cells,CL:1000413,CL:0000115,endothelial cell of artery,endothelial cell,endothelial cell,endothelial cell,0,3,3,3
101,101,101,101,101,1,Lung,0.25,"CAPS,TMEM190,C20orf85,C9orf24,TPPP3,RSPH1,C11orf88,C1orf194,PIFO,TSPAN1",lung ciliated cell,lung ciliated cell,CL:1000271,Ciliated Cells,CL:0000064,Fibroblasts,CL:0000057,Row 1: Ciliated cells,Ciliated cells,CL:0000064,CL:0000064,ciliated cell,ciliated cell,ciliated cell,fibroblast,2,2,2,8
102,102,102,102,102,1,Lung,0.25,"FCER1A,CD1C,GPR183,S100B,CLEC10A,CD1E,FCGR2B,PKIB,CST7,CLEC5A",dendritic cell,dendritic cell,CL:0000451,Dendritic Cells,CL:0000451,Dendritic Cells,CL:0000451,Row 2: Dendritic cells,Dendritic cells,CL:0000451,CL:0000451,dendritic cell,dendritic cell,dendritic cell,dendritic cell,0,0,0,0
103,103,103,103,103,1,Lung,0.25,"BPIFB1,LCN2,SCGB1A1,MSMB,SCGB3A1,WFDC2,TFF3,CP,SERPINB3,TSPAN1",respiratory goblet cell,respiratory goblet cell,CL:0002370,Club Cells,CL:0000158,Club Cells,CL:0000158,Row 3: Secretory cells,Club cells,CL:0000151,CL:0000158,secretory cell,club cell,club cell,club cell,-1,-1,-1,-1
104,104,104,104,104,1,Lung,0.25,"S100A2,MIR205HG,KRT5,KRT15,KRT19,KRT17,ALDH3A1,PERP,TACSTD2,IGFBP2",basal cell,basal cell,CL:0000646,Basal Cells,CL:0000646,Alveolar Epithelial Cells,CL:0000322,Row 4: Basal cells,Basal cells,CL:0000646,CL:0000646,basal cell,basal cell,basal cell,pulmonary alveolar epithelial cell,0,0,0,-1
105,105,105,105,105,1,Lung,0.25,"JCHAIN,MZB1,IGHG3,DERL3,IGHG2,CD79A,IGHG4,IGHA2,TNFRSF17,SPAG4",plasma cell,plasma cell,CL:0000786,Plasma Cells,CL:0000786,B Lymphocytes,CL:0000236,Row 5: Plasma cells,Plasma cells,CL:0000786,CL:0000786,plasma cell,plasma cell,plasma cell,B cell,0,0,0,4
106,106,106,106,106,1,Lung,0.25,"CD79A,MS4A1,TNFRSF13C,IGHM,VPREB3,TNFRSF13B,BLK,LINC01781,CD19,PAX5",b cell,B cell,CL:0000236,B Cells,CL:0000236,B Cells,CL:0000236,Row 6: B cells,B cells,CL:0000236,CL:0000236,B cell,b cell,b cell,b cell,0,0,0,0
107,107,107,107,107,1,Lung,0.25,"PRR4,PRB3,TCN1,C6orf58,LPO,TTYH1,LINC01829,SLC5A1,PRB1,ANO1",serous cell of epithelium of bronchus,serous cell of epithelium of bronchus,CL:1000331,Mucous Cells,CL:0000319,Goblet Cells,CL:0000160,Row 7: Salivary gland cells,Salivary gland cells,CL:0009005,CL:0009005,salivary gland cell,salivary gland cell,mucus secreting cell,goblet cell,-1,-1,-1,-1
108,108,108,108,108,1,Lung,0.25,"FGL2,MS4A6A,CD163,MAFB,CSF1R,FCGR3A,AIF1,RNASE6,LST1,HCLS1",non-classical monocyte,non-classical monocyte,CL:0000875,Macrophages,CL:0000235,Macrophages,CL:0000235,Row 8: Monocytes,Macrophages,CL:0000576,CL:0000235,monocyte,macrophage,macrophage,macrophage,1,3,3,3
109,109,109,109,109,1,Lung,0.25,"FCN3,MT1M,TIMP3,RAMP2,SLC6A4,VWF,CLDN5,FAM107A,CALCRL,LRRC32",capillary endothelial cell,capillary endothelial cell,CL:0002144,Endothelial Cells,CL:0000115,Microvascular Endothelial Cells,CL:2000008,Row 9: Endothelial cells,Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,microvascular endothelial cell,2,2,2,1
110,110,110,110,110,1,Lung,0.25,"EDNRB,CLDN5,IL1RL1,CA4,EMCN,GNG11,TIMP3,HPGD,SPARCL1,RAMP2",capillary aerocyte,,,Endothelial cells,CL:0000115,Endothelial cells,CL:0000115,Row 10: Endothelial cells,Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,endothelial cell,-1,-1,-1,-1
111,111,111,111,111,1,Lung,0.25,"RTKN2,SCEL,NTM,MS4A15,NCKAP5,PKDCC,ITLN2,UPK3B,MYRF,ST6GALNAC5",type i pneumocyte,type I pneumocyte,CL:0002062,Epithelial cells,CL:0000066,Ciliated epithelial cells,CL:0000067,Row 11: Squamous cells,Esophageal cells,CL:0000076,CL:0002641,squamous epithelial cell,epithelial cell of esophageal gland proper,epithelial cell,ciliated epithelial cell,2,-1,3,9
112,112,112,112,112,1,Lung,0.25,"ACKR1,VWF,C7,SPARCL1,IGFBP7,RAMP3,TIMP3,PRSS23,LIFR,CLU",vein endothelial cell,vein endothelial cell,CL:0002543,Endothelial cells,CL:0000115,Endothelial cells,CL:0000115,Row 12: Platelets,Endothelial cells,CL:0000233,CL:0000115,platelet,endothelial cell,endothelial cell,endothelial cell,-1,3,3,3
113,113,113,113,113,1,Lung,0.25,"DCN,LUM,ADH1B,MGP,FBLN1,C1S,MFAP4,RARRES2,C7,PTGDS",alveolar fibroblast,,,Fibroblasts,CL:0000057,Fibroblasts,CL:0000057,Row 13: Fibroblasts,Fibroblasts,CL:0000057,CL:0000057,fibroblast,fibroblast,fibroblast,fibroblast,-1,-1,-1,-1
114,114,114,114,114,1,Lung,0.25,"CCL21,MMRN1,PROX1,SEMA3D,FOXC2,SCN3B,GPR182,RELN,HOXD9,STAB2",endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,CL:0002138,Lymphatic endothelial cells,CL:0002138,Lymphatic endothelial cells,CL:0002138,Row 14: Lymphatic endothelial cells,Lymphatic endothelial cells,CL:0002138,CL:0002138,endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,0,0,0,0
115,115,115,115,115,1,Lung,0.25,"MYH11,PPP1R14A,ACTG2,CRYAB,DES,LMOD1,CNN1,PLAC9,CARMN,PLN",bronchial smooth muscle cell,bronchial smooth muscle cell,CL:0002598,Smooth muscle cells,CL:0000192,Smooth muscle cells,CL:0000192,Row 15: Smooth muscle cells,Smooth muscle cells,CL:0000192,CL:0000192,smooth muscle cell,smooth muscle cell,smooth muscle cell,smooth muscle cell,2,2,2,2
116,116,116,116,116,1,Lung,0.25,"AL139020.1,PLD4,MZB1,LILRA4,SCT,SPIB,CLEC4C,LAMP5,FAM129C,AL357143.1",plasmacytoid dendritic cell,plasmacytoid dendritic cell,CL:0000784,Plasmacytoid dendritic cells,CL:0000784,Immune cells,CL:0000738,Row 16: Plasmacytoid dendritic cells,Plasmacytoid dendritic cells,CL:0000784,CL:0000784,plasmacytoid dendritic cell,plasmacytoid dendritic cell,plasmacytoid dendritic cell,leukocyte,0,0,0,3
117,117,117,117,117,1,Lung,0.25,"SCGB3A2,CYP2B7P,CEACAM6,WFDC2,FOLR1,GPRC5A,NEDD4L,PIGR,ELF3,SFTPB",club cell,club cell,CL:0000158,Club cells,CL:0000158,Clara cells,CL:0000158,Row 17: Club cells,Club cells,CL:0000158,CL:0000158,club cell,club cell,club cell,club cell,0,0,0,0
118,118,118,118,118,1,Lung,0.25,"ACKR1,SPARCL1,VWF,PLVAP,IGFBP7,NPDC1,CLDN5,LIFR,C7,CLU",lung microvascular endothelial cell,lung microvascular endothelial cell,CL:2000016,Endothelial cells,CL:0000115,Endothelial cells,CL:0000115,Row 18: Endothelial cells,Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,endothelial cell,3,3,3,3
119,119,119,119,119,1,Lung,0.25,"PPP1R14A,CCN5,BGN,MYH11,PDGFRB,COX4I2,C2orf40,PRELP,LMOD1,GJA4",vascular associated smooth muscle cell,vascular associated smooth muscle cell,CL:0000359,Pericytes,CL:0000669,Fibroblasts,CL:0000057,Row 19: Smooth muscle cells,Smooth muscle cells,CL:0000192,CL:0000192,smooth muscle cell,smooth muscle cell,pericyte,fibroblast,1,1,-1,8
120,120,120,120,120,1,Lung,0.25,"AC005821.1,LRRC38,MKRN9P,KCTD8,RSPO1,GPR1,SYT4,PLPPR4,LINC01902,FABP7",myofibroblast cell,myofibroblast cell,CL:0000186,Pneumocyte,CL:0000322,Alveolar epithelial cells,CL:0000322,Row 20: Neurons,Neural cells,CL:0000540,CL:0002319,neuron,neural cell,pulmonary alveolar epithelial cell,pulmonary alveolar epithelial cell,9,9,-1,-1
121,121,121,121,121,1,Lung,0.25,"COX4I2,TPM2,BGN,PDGFRB,HIGD1B,PPP1R14A,INMT,KCNK3,RGN,NDUFA4L2",pericyte cell,pericyte,CL:0000669,Pneumocyte,CL:0000322,Smooth muscle cells,CL:0000192,Row 21: Smooth muscle cells,Smooth muscle cells,CL:0000192,CL:0000192,smooth muscle cell,smooth muscle cell,pulmonary alveolar epithelial cell,smooth muscle cell,-1,-1,-1,-1
122,122,122,122,122,1,Lung,0.25,"ITLN1,PRG4,HAS1,CPB1,BCHE,VIPR2,BNC1,SYT4,ROR2,RSPO1",mesothelial cell,mesothelial cell,CL:0000077,Goblet cell,CL:0000160,Immune cells,CL:0000738,Row 22: Synoviocytes,Mesothelial cells,CL:0000214,CL:0000077,synovial cell,mesothelial cell,goblet cell,leukocyte,-1,0,-1,-1
123,123,123,123,123,1,Lung,0.25,"AC009269.2,SCN7A,BMP5,AL135910.1,SGIP1,CARMN,CACNA1C,COL1A2,ABCA6,TARID",fibroblast,fibroblast,CL:0000057,Smooth muscle cell,CL:0000192,Fibroblasts,CL:0000057,Row 23: Fibroblasts,Adipocytes,CL:0000057,CL:0000136,fibroblast,adipocyte,smooth muscle cell,fibroblast,0,-1,-1,0
124,124,124,124,124,1,Lung,0.25,"FCN1,RNASE2,CD300E,VCAN,FGL2,LILRB2,MPEG1,CORO1A,LILRA1,AIF1",intermediate monocyte,intermediate monocyte,CL:0002393,Macrophage,CL:0000235,Macrophages,CL:0000235,Row 24: Macrophages,Granulocytes,CL:0000235,CL:0000094,macrophage,granulocyte,macrophage,macrophage,3,7,3,3
125,125,125,125,125,1,Lung,0.25,"ASCL3,CEL,HEPACAM2,ATP6V1G3,CLCNKB,CLNK,LINC01187,TMPRSS11E,PROX1,DGKI",pulmonary ionocyte,pulmonary ionocyte,CL:0017000,Clara cell,CL:0000158,Endothelial cells,CL:0000115,Row 25: Renal cells,Acinar cells,CL:0002522,CL:0000622,renal filtration cell,acinar cell,club cell,endothelial cell,-1,-1,-1,15
