,Unnamed: 0.1,Unnamed: 0,tissue,simuround,subset,marker,manual_annotation,manual_CLname,manual_CLID,manual_broadtype,gpt-4-turbo-2024-04-09_annotation,gpt-4-0613_annotation,gpt-4o-2024-08-06_annotation,gpt-4o-mini-2024-07-18_annotation,gpt-4-0613_Clname,gpt-4-0613_CLID,gpt-4-turbo-2024-04-09_Clname,gpt-4-turbo-2024-04-09_CLID,gpt-4o-2024-08-06_Clname,gpt-4o-2024-08-06_CLID,gpt-4o-mini-2024-07-18_Clname,gpt-4o-mini-2024-07-18_CLID,gpt-4-0613_aggrement_modified,gpt-4-turbo-2024-04-09_aggrement_modified,gpt-4o-2024-08-06_aggrement_modified,gpt-4o-mini-2024-07-18_aggrement_modified
2298,2298,2298,Lung,5,0.75,"OSR1,CCDC71L,STEAP1,CPXM1,FGF7,HAS1,C3",Lipofibroblast,alveolar type 1 fibroblast cell,CL:4028004,fibroblast,Mesenchymal Stem Cells,Kidney Cells,Stromal Cells,Lung Mesenchymal Cells,kidney cell,CL:1000497,mesenchymal stem cell,CL:0000134,stromal cell,CL:0000499,mesenchymal cell,CL:0008019,-1,3,-1,8
2299,2299,2299,Lung,5,0.75,"WT1,GALNT9,DSC3,DMKN,ITLN1,MGARP,C3",Mesothelial,mesothelial cell,CL:0000077,epithelial cell,Mesothelial Cells,Kidney Cells,Mesothelial Cells,Lung Goblet Cells,kidney cell,CL:1000497,mesothelial cell,CL:0000077,mesothelial cell,CL:0000077,lung goblet cell,CL:1000143,-1,0,0,-1
2300,2300,2300,Lung,5,0.75,"TUBB1,ITGA2B,CMTM5,CABP5,TMEM40,PF4,GRAP2",Platelet/Megakaryocyte,"platelet,megakaryocyte","CL:0000233,CL:0000556","platelet,megakaryocyte",Megakaryocytes,Platelets,Megakaryocyte,Endothelial cells,platelet,CL:0000233,megakaryocyte,CL:0000556,megakaryocyte,CL:0000556,endothelial cell,CL:0000115,-1,-1,-1,-1
2301,2301,2301,Lung,5,0.75,"CTSW,ZFP36L2,CXCR4,CD2,CD7,LGALS1,GNLY",Natural Killer T,,,t/nk cell,T Cells,T Cells,Cytotoxic T cell,Natural killer cells,t cell,CL:0000084,t cell,CL:0000084,cytotoxic t cell,CL:0000910,natural killer cell,CL:0000623,-1,-1,-1,-1
2302,2302,2302,Lung,5,0.75,"HSPB3,CLU,MET,RAMP1,FAM150A,CST5,SCX",Fibromyocyte,,,muscle cell,Tenocytes,Mast Cells,Stromal cell,Mesenchymal stem cells,mast cell,CL:0000097,tendon cell,CL:0000388,stromal cell,CL:0000499,mesenchymal stem cell,CL:0000134,-1,-1,-1,-1
2303,2303,2303,Lung,5,0.75,"CLIC1,PSCA,FAM3D,TXN,GABRP,AGR2,COX5A",Goblet,goblet cell,CL:0000160,epithelial cell,Goblet Cells,Bladder Cells,Epithelial cell,Alveolar type 2 cells,bladder cell,CL:1001319,goblet cell,CL:0000160,epithelial cell,CL:0000066,pulmonary alveolar type 2 cell,CL:0002063,-1,0,1,-1
2304,2304,2304,Lung,5,0.75,"TFF3,TMPRSS11E,BSND,ASCL3,FOXI1,ATP6V1B1,PHGR1",Ionocyte,ionocyte,CL:0005006,epithelial cell,Basal Cells,Salivary Gland Cells,Club cell,Clara cells,salivary gland cell,CL:0009005,basal cell,CL:0000646,club cell,CL:0000158,club cell,CL:0000158,-1,-1,-1,-1
2305,2305,2305,Lung,5,0.75,"SCGN,PRDX2,SEC11C,BEX1,PCSK1N,CPE,FAM46A",Neuroendocrine,neuroendocrine cell,CL:0000165,epithelial cell,Neuroendocrine Cells,Neuroendocrine Cells,Enteroendocrine cell,Neuroendocrine cells,neuroendocrine cell,CL:0000165,neuroendocrine cell,CL:0000165,enteroendocrine cell,CL:0000164,neuroendocrine cell,CL:0000165,0,0,2,0
2306,2306,2306,Lung,5,0.75,"TESC,PHB,TCN1,LPO,LYZ,PRB4,PRB3",Serous,serous secreting cell,CL:0000313,secretory cell,Salivary Gland Cells,Salivary Gland Cells,Serous cell,Terminal respiratory epithelial cells,salivary gland cell,CL:0009005,salivary gland cell,CL:0009005,serous secreting cell,CL:0000313,respiratory epithelial cell,CL:0002368,-1,-1,0,-1
2307,2307,2307,Lung,5,0.75,"C1QB,HLA-DRB1,LYZ,AIF1,CTSL,CTSZ,C1QA",Macrophages,macrophage,CL:0000235,macrophage/monocyte,Macrophages,Macrophages,Macrophage,Macrophages,macrophage,CL:0000235,macrophage,CL:0000235,macrophage,CL:0000235,macrophage,CL:0000235,0,0,0,0
2308,2308,2308,Lung,5,0.75,"GZMA,GZMB,NKG7,CST7,GNLY,PRF1,CCL5",Innate lymphoid cell NK,natural killer cell,CL:0000623,t/nk cell,Cytotoxic T Cells,Natural Killer Cells,Natural Killer cell,Cytotoxic T cells,natural killer cell,CL:0000623,cytotoxic t cell,CL:0000910,natural killer cell,CL:0000623,cytotoxic t cell,CL:0000910,0,-1,0,-1
2309,2309,2309,Lung,5,0.75,"CYB5A,MUC1,SFTA2,S100A14,SLC39A8,SFTA3,SLC34A2",AT2,type II pneumocyte,CL:0002063,epithelial cell,Alveolar Cells,Lung Cells,Alveolar Type 1 cell,Club cells,lung goblet cell,CL:1000143,alveolar macrophage,CL:0000583,pulmonary alveolar type 1 cell,CL:0002062,club cell,CL:0000158,-1,-1,3,-1
2310,2310,2310,Lung,5,0.75,"CLEC14A,IGFBP7,SPARCL1,PECAM1,VWF,RAMP2,RAMP3",EC venous,vein endothelial cell,CL:0002543,endothelial cell,Endothelial Cells,Endothelial Cells,Endothelial cells,Endothelial cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,3,3,3,3
2311,2311,2311,Lung,5,0.75,"TRBC2,IL32,CORO1A,CD3D,TRAC,CXCR4,CD69",T cell lineage,T cell,CL:0000084,t/nk cell,T Cells,T Cells,T cells,T lymphocytes,t cell,CL:0000084,t cell,CL:0000084,t cell,CL:0000084,T cell,CL:0000084,0,0,0,0
2312,2312,2312,Lung,5,0.75,"CLEC14A,CRIP2,TM4SF1,SOX17,GIMAP7,IFI27,CLDN5",EC arterial,endothelial cell of artery,CL:1000413,endothelial cell,Endothelial Cells,Endothelial Cells,Endothelial cells,Lung stem/progenitor cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,progenitor cell,CL:0011026,3,3,3,6
2313,2313,2313,Lung,5,0.75,"BGN,C1S,IGFBP7,CALD1,COL6A1,COL1A2,MGP",Fibroblasts,fibroblast,CL:0000057,fibroblast,Fibroblasts,Fibroblasts,Fibroblasts,Fibroblasts,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,0,0,0,0
2314,2314,2314,Lung,5,0.75,"EMP2,TSPAN13,KRT7,AGER,ADIRF,CAV1,HOPX",AT1,type I pneumocyte,CL:0002062,epithelial cell,Alveolar Cells,Alveolar Cells,Alveolar Type I Cells,Epithelial cells,alveolar macrophage,CL:0000583,alveolar macrophage,CL:0000583,pulmonary alveolar type 1 cell,CL:0002062,epithelial cell,CL:0000066,-1,-1,0,3
2315,2315,2315,Lung,5,0.75,"RP11-295M3.4,C5orf49,FAM229B,CD24,C11orf97,SNTN,C12orf75",Multiciliated lineage,multi-ciliated epithelial cell,CL:0005012,epithelial cell,Epithelial Cells,Mammalian Cells,Epithelial cells,Potentially diverse immune cells,"erythroid progenitor cell, mammalian",CL:0001066,epithelial cell,CL:0000066,epithelial cell,CL:0000066,leukocyte,CL:0000738,-1,2,2,-1
2316,2316,2316,Lung,5,0.75,"IGKC,CORO1A,CD79A,LTB,TSC22D3,IGLC2,IGHA1",B cell lineage,B cell,CL:0000236,b cell,B Cells,B Cells,B cells,B lymphocytes,b cell,CL:0000236,b cell,CL:0000236,b cell,CL:0000236,B cell,CL:0000236,0,0,0,0
2317,2317,2317,Lung,5,0.75,"PIGR,KRT19,MUC1,KRT7,CP,CXCL17,TACSTD2",Secretory,secretory cell,CL:0000151,secretory cell,Epithelial Cells,Epithelial Cells,Epithelial cells,Bronchial epithelial cells,epithelial cell,CL:0000066,epithelial cell,CL:0000066,epithelial cell,CL:0000066,bronchial epithelial cell,CL:0002328,12,12,12,-1
2318,2318,2318,Lung,5,0.75,"FCER1G,COTL1,VCAN,S100A8,FCN1,CD14,S100A9",Monocytes,monocyte,CL:0000576,macrophage/monocyte,Macrophages,Monocytes,Myeloid cells,Monocytes/macrophages,monocyte,CL:0000576,macrophage,CL:0000235,myeloid cell,CL:0000763,macrophage,CL:0000235,0,2,2,2
2319,2319,2319,Lung,5,0.75,"CCL28,ZG16B,PIP,TCN1,AZGP1,SEC11C,MARCKSL1",Submucosal Secretory,,,secretory cell,1. Enterocytes,Mucous-secreting gland cells ,Epithelial cells,Glandular epithelial cells,mucous neck cell of gastric gland,CL:0002181,enterocyte,CL:0000584,epithelial cell,CL:0000066,glandular epithelial cell,CL:0000150,-1,-1,-1,-1
2320,2320,2320,Lung,5,0.75,"CLDN5,TM4SF1,AQP1,SPARCL1,EGFL7,HYAL2,CDH5",EC capillary,capillary endothelial cell,CL:0002144,endothelial cell,2. Endothelial cells,Endothelial cells,Endothelial cells,Endothelial cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,2,2,2,2
2321,2321,2321,Lung,5,0.75,"SDPR,CCL21,ECSCR,RAMP2,MMRN1,IGFBP7,TM4SF1",Lymphatic EC mature,,,endothelial cell,3. Lymphatic endothelial cells,Lymphatic endothelial cells ,Endothelial cells,Fibroblasts,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell,CL:0000115,fibroblast,CL:0000057,-1,-1,-1,-1
2322,2322,2322,Lung,5,0.75,"CCL21,SDPR,TFPI,TIMP3,CLDN5,IGFBP7,GNG11",Lymphatic EC differentiating,,,endothelial cell,4. Mixture of Lymphatic endothelial cells and Endothelial cells,Vascular endothelial cells,Endothelial cells,Immune cells,endothelial cell of vascular tree,CL:0002139,cerebral cortex endothelial cell,CL:1001602,endothelial cell,CL:0000115,leukocyte,CL:0000738,-1,-1,-1,-1
2323,2323,2323,Lung,5,0.75,"HLA-DPA1,HLA-DQA1,GPR183,HLA-DMA,ITGB2,HLA-DQB1,HLA-DRB1",Dendritic cells,dendritic cell,CL:0000451,dendritic cell,5. B cells,B lymphocytes ,Dendritic cells,Antigen-presenting cells,B cell,CL:0000236,b cell,CL:0000236,dendritic cell,CL:0000451,professional antigen presenting cell,CL:0000145,-1,-1,0,1
2324,2324,2324,Lung,5,0.75,"TAGLN,PRELP,CALD1,SPARCL1,GPX3,TPM2,CTGF",Myofibroblasts,myofibroblast cell,CL:0000186,myofibroblast cell,6. Smooth muscle cells,Smooth muscle cells,Smooth muscle cells,Smooth muscle cells,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,-1,-1,-1,-1
2325,2325,2325,Lung,5,0.75,"TPSB2,VWA5A,KIT,CPA3,TPSAB1,GATA2,RGS13",Mast cells,mast cell,CL:0000097,granulocyte,7. Mast cells,Mast cells ,Mast cells,Mast cells,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,0,0,0,0
2326,2326,2326,Lung,5,0.75,"IGFBP7,ACTG2,PPP1R14A,FLNA,SELM,TPM2,LMOD1",Fibromyocytes,,,muscle cell,8. Smooth muscle cells,Smooth muscle cells ,Smooth muscle cells, vascular smooth muscle cells,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,vascular associated smooth muscle cell,CL:0000359,-1,-1,-1,-1
2327,2327,2327,Lung,5,0.75,"ECSCR,EID1,HMGN1,LSM2,MARCKS,TUBB,ARPC1A",Lymphatic EC proliferating,,,endothelial cell,9. Endothelial cells,Erythrocytes,Ciliated epithelial cells,Macrophages,erythrocyte,CL:0000232,endothelial cell,CL:0000115,ciliated epithelial cell,CL:0000067,macrophage,CL:0000235,-1,-1,-1,-1
2328,2328,2328,Lung,5,0.75,"CD36,MMRN1,KALRN,TSHZ2,LDB2,PPFIBP1,PKHD1L1",Endothelial cell (lymphatic),endothelial cell of lymphatic vessel,CL:0002138,endothelial cell,10. Platelet-producing cells,Monocytes ,Mesothelial cells,Myofibroblasts,monocyte,CL:0000576,platelet,CL:0000233,mesothelial cell,CL:0000077,myofibroblast cell,CL:0000186,-1,-1,-1,-1
2329,2329,2329,Lung,5,0.75,"ST6GALNAC5,RAB11FIP1,KHDRBS2,NTM,NCKAP5,RBMS3,EMP2",Epithelial cell (alveolar type I),type I pneumocyte,CL:0002062,epithelial cell,11. Neurons,Epithelial cells ,Neuronal cells,Lymphatic endothelial cells,epithelial cell,CL:0000066,neuron,CL:0000540,neuronal receptor cell,CL:0000006,endothelial cell of lymphatic vessel,CL:0002138,3,9,-1,-1
2330,2330,2330,Lung,5,0.75,"AUTS2,SFTPB,ERBB4,LRRK2,ABCA3,ANK3,MACROD2",Epithelial cell (alveolar type II),type II pneumocyte,CL:0002063,epithelial cell,12. Lung Epithelial cells,Alveolar Type II cells ,Alveolar type II cells,Alveolar Epithelial Cells,pulmonary alveolar type 2 cell,CL:0002063,epithelial cell of lung,CL:0000082,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar epithelial cell,CL:0000322,0,2,0,1
2331,2331,2331,Lung,5,0.75,"RBMS3,FAF1,GLIS3,XPR1,KRT17,CACHD1,EYA2",Epithelial cell (basal),basal cell,CL:0000646,stem cell,13. Epidermal cells,Kidney tubule cells,Bronchial epithelial cells,Ciliated Epithelium,kidney tubule cell,CL:1000507,epidermal cell,CL:0000362,bronchial epithelial cell,CL:0002328,ciliated epithelium,UBERON:0007601,-1,-1,-1,-1
2332,2332,2332,Lung,5,0.75,"HYDIN,STK33,CFAP54,DNAH7,LRRIQ1,AGBL4,CDHR3",Epithelial cell (ciliated),ciliated epithelial cell,CL:0000067,epithelial cell,14. Motile cilia cells,Motile cilia cells ,Ciliated epithelial cells,Ciliated Cells,motile cell,CL:0000219,motile cell,CL:0000219,ciliated epithelial cell,CL:0000067,ciliated cell,CL:0000064,-1,-1,0,1
2333,2333,2333,Lung,5,0.75,"KIAA1324,NEDD4L,SFTPB,MACROD2,ERBB4,SCGB3A2,BMPR1B",Epithelial cell (club),club cell,CL:0000158,epithelial cell,15. Lung Epithelial cells,Lung type II cells,Mixture of alveolar cells,Club Cells,pulmonary alveolar type 2 cell,CL:0002063,epithelial cell of lung,CL:0000082,pulmonary alveolar type 1 cell,CL:0002062,club cell,CL:0000158,-1,-1,-1,0
2334,2334,2334,Lung,5,0.75,"PLCG2,DENND5B,ST6GAL1,FCHSD2,RALGPS2,CREB3L2,MEF2C",Immune (B cell),B cell,CL:0000236,b cell,16. B cells ,B cells,Fibroblasts,Endothelial Cells,b cell,CL:0000236,b cell,CL:0000236,fibroblast,CL:0000057,endothelial cell,CL:0000115,0,0,-1,-1
2335,2335,2335,Lung,5,0.75,"SKAP1,PIP4K2A,FYN,B2M,AOAH,PARP8,CD247",Immune (NK cell),natural killer cell,CL:0000623,t/nk cell,17. T cells,T Cells,T cells,Immune Cells,t cell,CL:0000084,t cell,CL:0000084,t cell,CL:0000084,leukocyte,CL:0000738,-1,-1,-1,4
2336,2336,2336,Lung,5,0.75,"PTPRC,SYTL3,ITK,THEMIS,SKAP1,FKBP5,PARP8",Immune (T cell),T cell,CL:0000084,t/nk cell,18. T cells,T cells,T cells,Lymphocytes,t cell,CL:0000084,t cell,CL:0000084,t cell,CL:0000084,lymphocyte,CL:0000542,0,0,0,1
2337,2337,2337,Lung,5,0.75,"SLC11A1,DOCK8,TFRC,GPCPD1,MSR1,PLXDC2,FMNL2",Immune (alveolar macrophage),alveolar macrophage,CL:0000583,macrophage/monocyte,19. Macrophages,Macrophages,Macrophages,Macrophages,macrophage,CL:0000235,macrophage,CL:0000235,macrophage,CL:0000235,macrophage,CL:0000235,2,2,2,2
2338,2338,2338,Lung,5,0.75,"IL18R1,TPSB2,SRGN,ARHGAP15,KIT,SLC24A3,FER",Immune (mast cell),mast cell,CL:0000097,granulocyte,20. Mast cells,Mast cells ,Mast cells,Smooth Muscle Cells,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,smooth muscle cell,CL:0000192,0,0,0,-1
2339,2339,2339,Lung,5,0.75,"CACNA1C,ACTA2,PRKG1,INPP4B,LPP,EBF1,DMD",Pericyte/SMC,"pericyte,smooth muscle cell","CL:0000669,CL:0000192","pericyte,muscle cell",21. Smooth muscle cells,Smooth muscle cells ,Smooth muscle cells,Fibroblasts,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,fibroblast,CL:0000057,-1,-1,-1,-1
2340,2340,2340,Lung,5,0.75,"TCF4,EGFL7,PECAM1,PTPRM,EPAS1,CALCRL,TIMP3",Endothelial cell (vascular),endothelial cell of vascular tree,CL:0002139,endothelial cell,22. Endothelial cells,Endothelial cells ,Endothelial cells,Endothelial cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,1,1,1,1
2341,2341,2341,Lung,5,0.75,"SLIT2,PLEKHH2,RBMS3,RORA,ARHGAP6,PRKG1,LAMA2",Fibroblast,fibroblast,CL:0000057,fibroblast,23. Neural cells,Neurons ,Mesenchymal cells,Fibroblasts,neuron,CL:0000540,neural cell,CL:0002319,mesenchymal cell,CL:0008019,fibroblast,CL:0000057,10,10,-1,0
2342,2342,2342,Lung,5,0.75,"PLXDC2,ZEB2,TBXAS1,SLC8A1,CHST11,CTSB,CD74",Immune (DC/macrophage),"dendritic cell,macrophage","CL:0000451,CL:0000235","dendritic cell,macrophage/monocyte",24. Myeloid cells,Dendritic cells ,Fibroblasts,Immune cells,dendritic cell,CL:0000451,myeloid cell,CL:0000763,fibroblast,CL:0000057,leukocyte,CL:0000738,-1,-1,-1,-1
2343,2343,2343,Lung,5,0.75,"ADIPOQ,PLIN2,PPARG,GHR,LPIN1,FOXO1,G0S2",Adipocyte,fat cell,CL:0000136,fat cell,25. Adipocytes,Adipocytes,Adipocytes,Adipocytes,adipocyte,CL:0000136,adipocyte,CL:0000136,adipocyte,CL:0000136,adipocyte,CL:0000136,0,0,0,0
2344,2344,2344,Lung,5,0.75,"HOPX,PDPN,EMP2",Alveolar Type I,type I pneumocyte,CL:0002062,epithelial cell,1. Alveolar Type I Cells,Type II alveolar cells or Alveolar epithelial type II cells,Alveolar epithelial cells,Alveolar type 1 cells,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 1 cell,CL:0002062,pulmonary alveolar epithelial cell,CL:0000322,pulmonary alveolar type 1 cell,CL:0002062,-1,0,1,0
2345,2345,2345,Lung,5,0.75,"LAMP3,NKX2-1,SLC34A2",Alveolar Type II,type II pneumocyte,CL:0002063,epithelial cell,2. Alveolar Type II Cells,Type II alveolar cells,Alveolar epithelial cells,Alveolar type 2 cells,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar epithelial cell,CL:0000322,pulmonary alveolar type 2 cell,CL:0002063,0,0,1,0
2346,2346,2346,Lung,5,0.75,"CD24,CD1c,CXCR3",B cell_memory,memory B cell,CL:0000787,b cell,3. Dendritic Cells,Dendritic cells,Dendritic cells,Dendritic cells,dendritic cell,CL:0000451,dendritic cell,CL:0000451,dendritic cell,CL:0000451,dendritic cell,CL:0000451,-1,-1,-1,-1
2347,2347,2347,Lung,5,0.75,"TUBA1A,DNAI2,DNAI1,FOXJ1,CDHR3,FAM92B",Ciliated Epithelial,ciliated epithelial cell,CL:0000067,epithelial cell,4. Ciliated Cells,Ciliated cells,Ciliated epithelial cells,Ciliated cells,ciliated cell,CL:0000064,ciliated cell,CL:0000064,ciliated epithelial cell,CL:0000067,ciliated cell,CL:0000064,1,1,0,1
2348,2348,2348,Lung,5,0.75,"SCGB3A1,MUC5B,CYP2F2,SCGB3A2,SCGB1A1",Club Epithelial,club cell,CL:0000158,epithelial cell,5. Club Cells,Club Cells or Clara Cells,Club cells,Goblet cells,club cell,CL:0000158,club cell,CL:0000158,club cell,CL:0000158,goblet cell,CL:0000160,0,0,0,-1
2349,2349,2349,Lung,5,0.75,"IGFBP5,COL6A1,COL4A1,FBLN1,HGF,NEGR1,COL3A1,IL33,FN1,COL1A2,COL6A2,IGFBP3,DCN,COL1A1,COL5A1,COL6A3,COL18A1,IL6",Fibroblast,fibroblast,CL:0000057,fibroblast,6. Fibroblasts,Fibroblasts or Mesenchymal Cells,Fibroblasts,Interstitial cells,mesenchymal cell,CL:0008019,fibroblast,CL:0000057,fibroblast,CL:0000057,interstitial cell,CL:4030031,-1,0,0,-1
2350,2350,2350,Lung,5,0.75,"FLT4,PROX1,MMRN1,LYVE1",Lymphatic Endothelial,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell,7. Lymphatic Endothelial Cells,Lymphatic endothelial cells,Lymphatic Endothelial Cells,Lymphatic endothelial cells,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,0,0,0,0
2351,2351,2351,Lung,5,0.75,"CD163,CD74,CPM,CSF1R,C1QA,MR1,CD163,CD36,MS4A6A,RBPJ,LYZ,SLC11A1,CD68,MRC1,MSR1",Macrophage,macrophage,CL:0000235,macrophage/monocyte,8. Macrophages,Macrophages,Alveolar Macrophages,Macrophages,macrophage,CL:0000235,macrophage,CL:0000235,alveolar macrophage,CL:0000583,macrophage,CL:0000235,0,0,-1,0
2352,2352,2352,Lung,5,0.75,"HDC,TPSB2,TPSAB1,CD69",Mast Cell,mast cell,CL:0000097,granulocyte,9. Mast Cells,Mast cells,Mast Cells,Mast cells,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,0,0,0,0
2353,2353,2353,Lung,5,0.75,"MCAM,ACTA2,CSPG4,MYO1B,DES,PDGFRB",Pericyte,pericyte,CL:0000669,pericyte,10. Pericytes,Pericytes,Pericytes,Fibroblasts,pericyte,CL:0000669,pericyte,CL:0000669,pericyte,CL:0000669,fibroblast,CL:0000057,0,0,0,10
2354,2354,2354,Lung,5,0.75,"CNN1,VCL,ACTA2,MYH11,GUCY1A3,ACTN1,PALLD,DES,ACTG2,MYOCD",Smooth Muscle,smooth muscle cell,CL:0000192,muscle cell,11. Smooth Muscle Cells,Smooth muscle cells,Smooth Muscle Cells,Smooth muscle cells,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,0,0,0,0
2355,2355,2355,Lung,5,0.75,"PTPRC,CD96,CD69,CD247,CD3G,TRBC1,TRAC,CD3E,IL7R",T cell,T cell,CL:0000084,t/nk cell,12. T Cells,T cells,T-Cells,T cells,t cell,CL:0000084,t cell,CL:0000084,T cell,CL:0000084,t cell,CL:0000084,0,0,0,0
2356,2356,2356,Lung,5,0.75,"PECAM1,NOSTRIN,VWF,EPHB4,PTPRB,RAMP3,LDB2",Vascular Endothelial,endothelial cell of vascular tree,CL:0002139,endothelial cell,13. Endothelial Cells,Endothelial cells,Endothelial Cells,Endothelial cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,1,1,1,1
2357,2357,2357,Lung,5,0.75,"SFTPA2,SLC34A2,HOPX,SFTA2,NAPSA,SFTPD,MUC1",type ii pneumocyte,type II pneumocyte,CL:0002063,epithelial cell,14. Alveolar Type II Cells,Type II alveolar cells,Alveolar Type II Cells,Alveolar epithelial cells,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar epithelial cell,CL:0000322,0,0,0,1
2358,2358,2358,Lung,5,0.75,"FCGR3B,S100A12,MGAM,CD177,IL1R2,MTND5P32,MMP25",neutrophil,neutrophil,CL:0000775,granulocyte,15. Neutrophils,Neutrophils,Neutrophils,Neutrophils,neutrophil,CL:0000775,neutrophil,CL:0000775,neutrophil,CL:0000775,neutrophil,CL:0000775,0,0,0,0
2359,2359,2359,Lung,5,0.75,"CD69,CXCR4,CD3G,CD3E,CD2,TRBC2,IL32","cd4-positive, alpha-beta t cell","CD4-positive, alpha-beta T cell",CL:0000624,t/nk cell,16. T Cells,T cells,T-Cells,T cells,t cell,CL:0000084,t cell,CL:0000084,T cell,CL:0000084,t cell,CL:0000084,3,3,3,3
2360,2360,2360,Lung,5,0.75,"CD3D,IL32,CD3E,NKG7,GNLY,CCL4,CD2","cd8-positive, alpha-beta t cell","CD8-positive, alpha-beta T cell",CL:0000625,t/nk cell,17. T Cells,T cells/Natural Killer Cells,T cells,T cells,natural killer cell,CL:0000623,t cell,CL:0000084,t cell,CL:0000084,t cell,CL:0000084,-1,3,3,3
2361,2361,2361,Lung,5,0.75,"KLRB1,GNLY,CST7,GZMB,KLRF1,FGFBP2,PRF1",nk cell,natural killer cell,CL:0000623,t/nk cell,18. Natural Killer Cells,Natural Killer Cells,Natural killer cells,Cytotoxic T cells,natural killer cell,CL:0000623,natural killer cell,CL:0000623,natural killer cell,CL:0000623,cytotoxic t cell,CL:0000910,0,0,0,-1
2362,2362,2362,Lung,5,0.75,"RBP5,ZNF385D,PLVAP,ADAMTS4,CYTL1,CCL14,EXOC3L2",bronchial vessel endothelial cell,,,endothelial cell,19. Endothelial Cells,Endothelial cells,Fibroblasts,Endothelial cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,fibroblast,CL:0000057,endothelial cell,CL:0000115,-1,-1,-1,-1
2363,2363,2363,Lung,5,0.75,"ACTG2,JPH2,HSPB6,AC100803.2,DES,ADRA2C,CCN5",smooth muscle cell,smooth muscle cell,CL:0000192,muscle cell,20. Smooth Muscle Cells,Cardiomyocytes,Smooth muscle cells,Smooth muscle cells,fetal cardiomyocyte,CL:0002495,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,-1,0,0,0
2364,2364,2364,Lung,5,0.75,"PLA2G2A,FBLN1,MFAP5,C1R,MFAP4,C1S,DCN",adventitial cell,adventitial cell,CL:0002503,adventitial cell,21. Fibroblasts,Fibroblasts,Fibroblasts,Fibroblasts,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,-1,-1,-1,-1
2365,2365,2365,Lung,5,0.75,"MRC1,C1QB,FABP4,VSIG4,APOE,MS4A7,ACP5",macrophage,macrophage,CL:0000235,macrophage/monocyte,22. Adipose Tissue Macrophages,Macrophages,Macrophages,Macrophages,macrophage,CL:0000235,adipose macrophage,CL:0002477,macrophage,CL:0000235,macrophage,CL:0000235,0,-1,0,0
2366,2366,2366,Lung,5,0.75,"HPGDS,RHEX,MS4A2,VWA5A,KIT,TPSAB1,GATA2",basophil,basophil,CL:0000767,granulocyte,23. Mast Cells,Mast cells,Mast cells,Mast cells,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,-1,-1,-1,-1
2367,2367,2367,Lung,5,0.75,"MNDA,S100A8,VSIR,S100A9,CD300E,FGL2,VCAN",classical monocyte,classical monocyte,CL:0000860,macrophage/monocyte,24. Myeloid Cells,Myeloid cells,Monocytes,Neutrophils,myeloid cell,CL:0000763,myeloid cell,CL:0000763,monocyte,CL:0000576,neutrophil,CL:0000775,3,3,1,-1
