,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,simuround,tissue,noise,marker,manual_annotation,manual_CLname,manual_CLID,gpt-4o-2024-08-06_annotation,gpt-4o-2024-08-06_CLID,gpt-4o-mini-2024-07-18_annotation,gpt-4o-mini-2024-07-18_CLID,gpt-4-0613_annotation,gpt-4-turbo-2024-04-09_annotation,gpt-4-0613_CLID,gpt-4-turbo-2024-04-09_CLID,gpt-4-0613_Clname,gpt-4-turbo-2024-04-09_Clname,gpt-4o-2024-08-06_Clname,gpt-4o-mini-2024-07-18_Clname,gpt-4-0613_aggrement_modified,gpt-4-turbo-2024-04-09_aggrement_modified,gpt-4o-2024-08-06_aggrement_modified,gpt-4o-mini-2024-07-18_aggrement_modified,gpt-4o-2024-08-06_aggrement_modified_new,gpt-4o-mini-2024-07-18_aggrement_modified_new,gpt-4-0613_aggrement_modified_new,gpt-4-turbo-2024-04-09_aggrement_modified_new
39,2039,2039,2039,2039,2039,5,Lung,0.25,"GENE20,GENE68,BPIFB1,SAA1,SCGB1A1,RARRES1,MSMB,SCGB3A1,SLPI,LCN2,WFDC2,MUC5B",Mucous,,,Club cells,CL:0000158,Clara Cells,CL:0000158,Mucous cells,24. Club cells,CL:0000319,CL:0000158,mucus secreting cell,club cell,club cell,club cell,"{'CL:0000319': 0, 'CL:0000651': 1, 'CL:0002180': 1, 'CL:0007019': 1, 'CL:4033037': 1, 'UBERON:0000414': 1, 'UBERON:0014717': 1, 'CL:0002181': 2, 'CL:0002182': 2, 'CL:1000313': 2, 'CL:4033020': 2, 'CL:4033022': 2, 'UBERON:0001338': 2, 'UBERON:0002451': 2, 'UBERON:0004789': 2, 'UBERON:0004790': 2, 'UBERON:0008859': 2, 'UBERON:0008861': 2, 'UBERON:0010038': 2, 'UBERON:0011148': 2, 'UBERON:0019190': 2, 'UBERON:8600012': 2, 'CL:1000314': 3, 'CL:1000315': 3, 'CL:1000323': 3, 'UBERON:0010186': 3, 'UBERON:0010187': 3, 'CL:0009084': 3, 'GO:1903709': 3, 'UBERON:0012247': 3, 'UBERON:0010152': 3, 'UBERON:0001162': 3, 'UBERON:0001166': 3, 'UBERON:0001160': 3, 'CL:4042016': 3, 'UBERON:0001212': 3, 'UBERON:0008989': 3, 'UBERON:8410077': 3, 'UBERON:8600014': 3, 'UBERON:0004550': 4, 'UBERON:0004935': 4, 'UBERON:0004996': 4, 'UBERON:0001165': 4, 'UBERON:0001202': 4, 'UBERON:0002114': 4, 'UBERON:0004937': 4, 'UBERON:0004998': 4, 'UBERON:0005637': 4, 'UBERON:0008858': 4, 'CL:1001517': 4, 'UBERON:0004933': 4, 'UBERON:0004994': 4, 'UBERON:0012503': 4, 'UBERON:0016502': 4, 'CL:1000337': 4, 'CL:4033023': 4, 'CL:4033024': 4, 'CL:4033055': 4, 'UBERON:0005203': 4, 'UBERON:8410043': 4, 'UBERON:8600010': 4, 'UBERON:8600011': 4, 'UBERON:0004936': 5, 'UBERON:0004997': 5, 'CL:1000276': 5, 'CL:1000340': 5, 'UBERON:0000320': 5, 'UBERON:0003332': 5, 'UBERON:0003336': 5, 'UBERON:0003922': 5, 'UBERON:0012488': 5, 'UBERON:0012650': 5, 'UBERON:0015485': 5, 'UBERON:0016512': 5, 'UBERON:8410000': 5, 'UBERON:0005477': 5, 'UBERON:0016511': 5, 'CL:4033021': 5, 'GO:0061153': 5, 'CL:4033003': 5, 'CL:4033005': 5, 'UBERON:0002183': 5, 'UBERON:0002184': 5, 'CL:0000508': 6, 'UBERON:0004914': 6, 'UBERON:0008342': 6, 'UBERON:0003397': 6, 'GO:0061130': 6, 'UBERON:0003923': 6, 'UBERON:0003924': 6, 'UBERON:0007329': 6, 'UBERON:0012651': 6, 'GO:0060482': 6, 'UBERON:0002339': 6, 'UBERON:0003404': 6, 'UBERON:0003405': 6, 'UBERON:0003591': 6, 'UBERON:0004884': 6, 'UBERON:0004889': 6, 'UBERON:0004950': 6, 'UBERON:0005037': 6, 'UBERON:0012084': 6, 'UBERON:0002341': 6, 'UBERON:0004951': 6, 'UBERON:0005038': 6, 'UBERON:0012085': 6, 'UBERON:0004913': 7, 'UBERON:0008346': 7, 'UBERON:0013482': 7, 'UBERON:0015834': 7, 'UBERON:0005711': 7, 'UBERON:0005712': 7, 'UBERON:0000016': 7, 'UBERON:0001264': 7, 'UBERON:0009708': 7, 'UBERON:0000017': 7, 'UBERON:0001064': 7, 'UBERON:0009709': 7, 'UBERON:0009970': 7, 'GO:0060481': 7, 'GO:0060483': 7, 'CL:4033007': 7, 'CL:4033009': 7, 'CL:4033010': 7, 'UBERON:0015794': 7, 'UBERON:0015795': 7, 'UBERON:0004901': 7, 'UBERON:0004915': 8, 'CL:1000324': 8, 'CL:1000356': 8, 'CL:1001589': 8, 'GO:0031018': 8, 'UBERON:0000006': 8, 'UBERON:0004792': 8, 'CL:0000083': 8, 'CL:0002410': 8, 'CL:0002574': 8, 'GO:0031016': 8, 'GO:0061113': 8, 'UBERON:0000326': 8, 'UBERON:0001978': 8, 'UBERON:0002527': 8, 'UBERON:0003921': 8, 'UBERON:0004795': 8, 'UBERON:0009752': 8, 'UBERON:0014726': 8, 'UBERON:0018234': 8, 'UBERON:0018235': 8, 'UBERON:0039261': 8, 'UBERON:0010375': 8, 'CL:1001433': 8, 'GO:0031017': 8, 'UBERON:0001263': 8, 'UBERON:0004793': 8, 'UBERON:0007324': 8, 'UBERON:0013697': 8, 'UBERON:0015280': 8, 'UBERON:0015281': 8, 'CL:0002079': 8, 'UBERON:0001174': 8, 'UBERON:0010376': 8, 'CL:1000322': 8, 'GO:0060480': 8, 'GO:0003309': 9, 'GO:0003310': 9, 'GO:0003311': 9, 'GO:0003312': 9, 'GO:0090104': 9, 'CL:0000169': 9, 'CL:0000171': 9, 'CL:0000173': 9, 'CL:0002275': 9, 'CL:0008024': 9, 'GO:0072343': 9, 'GO:0061114': 9, 'CL:0002080': 9, 'CL:1001599': 9, 'CL:0002064': 9, 'UBERON:0001152': 9, 'UBERON:0001175': 9, 'UBERON:0004939': 9, 'UBERON:0005000': 9, 'UBERON:0005171': 9, 'GO:1901249': 9, 'GO:1901250': 9, 'GO:1901251': 9, 'GO:0003323': 10, 'GO:0003322': 10, 'GO:2000226': 10, 'GO:2000227': 10, 'GO:2000228': 10, 'GO:0003324': 10, 'GO:0003325': 10, 'GO:0090105': 10, 'GO:0044342': 10, 'GO:0072560': 10, 'GO:0097050': 10, 'CL:0005019': 10, 'GO:2000229': 10, 'GO:2000230': 10, 'GO:2000231': 10, 'GO:0035628': 10, 'UBERON:0004926': 10, 'UBERON:0004988': 10, 'UBERON:0006242': 10, 'UBERON:0039222': 10, 'GO:0061011': 10, 'UBERON:0004058': 10, 'UBERON:0004940': 10, 'UBERON:0005001': 10, 'UBERON:0010081': 10, 'UBERON:0001176': 10, 'UBERON:0001177': 10, 'UBERON:0004834': 10, 'UBERON:0005604': 10, 'GO:2000074': 11, 'GO:2000077': 11, 'GO:2000078': 11, 'GO:0061469': 11, 'GO:1904691': 11, 'GO:1904692': 11, 'GO:2000674': 11, 'GO:2000675': 11, 'GO:2000676': 11, 'UBERON:0002110': 11, 'UBERON:0001246': 11, 'UBERON:0004941': 11, 'UBERON:0005002': 11, 'UBERON:0004942': 11, 'UBERON:0005003': 11, 'CL:1000415': 12, 'CL:2000069': 12, 'GO:0061010': 12, 'UBERON:0002029': 12, 'UBERON:0004240': 12, 'UBERON:0004783': 12, 'UBERON:0005033': 12, 'UBERON:0035267': 12, 'UBERON:0036343': 12, 'UBERON:0001173': 12, 'CL:1001592': 13, 'UBERON:0004781': 13, 'UBERON:0002294': 13, 'UBERON:0002394': 13, 'UBERON:0004938': 13, 'UBERON:0004999': 13, 'UBERON:0002423': 14, 'UBERON:0034932': 14, 'CL:1000488': 14, 'GO:0061009': 14, 'UBERON:0003703': 14, 'UBERON:0003704': 14, 'UBERON:0004820': 14, 'UBERON:8410003': 14, 'GO:0061008': 15, 'UBERON:0002107': 15, 'UBERON:0004912': 15, 'CL:0002538': 15, 'CL:0019020': 15, 'GO:0061017': 15, 'GO:1902488': 15, 'GO:1990705': 15, 'UBERON:0001282': 15, 'GO:0035622': 15, 'UBERON:0004822': 15, 'UBERON:0001279': 15, 'UBERON:0004823': 15, 'CL:0009013': 15, 'GO:0001889': 16, 'CL:0000182': 16, 'CL:0000632': 16, 'CL:0000684': 16, 'CL:0002195': 16, 'CL:0002196': 16, 'CL:0002353': 16, 'CL:2000055': 16, 'GO:0002384': 16, 'GO:0072576': 16, 'UBERON:0001113': 16, 'UBERON:0001143': 16, 'UBERON:0001193': 16, 'UBERON:0001247': 16, 'UBERON:0001280': 16, 'UBERON:0001639': 16, 'UBERON:0001640': 16, 'UBERON:0001970': 16, 'UBERON:0003894': 16, 'UBERON:0006877': 16, 'UBERON:0010183': 16, 'UBERON:0010194': 16, 'UBERON:0013139': 16, 'UBERON:0015796': 16, 'UBERON:0016478': 16, 'UBERON:0016479': 16, 'UBERON:8400005': 16, 'UBERON:8400021': 16, 'UBERON:8400023': 16, 'GO:1904192': 16, 'GO:1904193': 16, 'GO:1904194': 16, 'GO:1904054': 16, 'GO:1904055': 16, 'GO:1904056': 16, 'CL:0009100': 16, 'CL:0019021': 16, 'UBERON:8400006': 16, 'UBERON:8400008': 16, 'GO:0060344': 17, 'GO:0070365': 17, 'CL:0019026': 17, 'CL:0019028': 17, 'CL:0019029': 17, 'GO:0036333': 17, 'GO:0097284': 17, 'UBERON:0004647': 17, 'GO:0035733': 17, 'GO:0061521': 17, 'GO:0061868': 17, 'GO:1990922': 17, 'CL:0002571': 17, 'CL:0002357': 17, 'GO:0072575': 17, 'UBERON:0001114': 17, 'UBERON:0001115': 17, 'UBERON:0001281': 17, 'UBERON:0011955': 17, 'UBERON:0011956': 17, 'UBERON:0015480': 17, 'UBERON:0015481': 17, 'UBERON:0015482': 17, 'UBERON:0001171': 17, 'UBERON:0001172': 17, 'UBERON:0005221': 17, 'UBERON:0005222': 17, 'UBERON:8400024': 17, 'CL:0009094': 17, 'UBERON:0001138': 17, 'UBERON:0003713': 17, 'UBERON:0001194': 17, 'UBERON:0005436': 17, 'UBERON:0008835': 17, 'UBERON:0006841': 17, 'UBERON:8400001': 17, 'UBERON:8400002': 17, 'UBERON:8400003': 17, 'UBERON:8400007': 17, 'GO:0070366': 18, 'GO:0070367': 18, 'GO:0070368': 18, 'GO:1903943': 18, 'GO:1903944': 18, 'GO:1903945': 18, 'GO:2000489': 18, 'GO:2000490': 18, 'GO:2000491': 18, 'GO:0061869': 18, 'GO:0061870': 18, 'GO:0061871': 18, 'GO:1904897': 18, 'GO:1904898': 18, 'GO:1904899': 18, 'UBERON:0009549': 18, 'UBERON:0009548': 18, 'CL:0000091': 18, 'CL:0002505': 18, 'CL:0002506': 18, 'CL:1000398': 18, 'CL:2000054': 18, 'UBERON:0014400': 18, 'UBERON:0001216': 18, 'UBERON:0001217': 18, 'UBERON:0001218': 18, 'UBERON:8410018': 18, 'UBERON:0001215': 18, 'UBERON:0010400': 18, 'UBERON:0010399': 18, 'UBERON:0008836': 18, 'CL:0019022': 18, 'CL:4033061': 18, 'UBERON:0001219': 19, 'UBERON:0039228': 19, 'UBERON:8410017': 19, 'UBERON:0003910': 19}","{'CL:0000158': 0, 'GO:0060486': 1, 'UBERON:0002051': 1, 'UBERON:0002341': 1, 'CL:0002638': 2, 'UBERON:0001955': 2, 'UBERON:0001958': 2, 'UBERON:8600001': 2, 'CL:1000351': 3, 'CL:0002206': 3, 'CL:1000332': 3, 'CL:1000350': 3, 'CL:0002205': 3, 'CL:1000333': 3, 'CL:1000352': 3}","{'CL:0000158': 0, 'GO:0060486': 1, 'UBERON:0002051': 1, 'UBERON:0002341': 1, 'CL:0002638': 2, 'UBERON:0001955': 2, 'UBERON:0001958': 2, 'UBERON:8600001': 2, 'CL:1000351': 3, 'CL:0002206': 3, 'CL:1000332': 3, 'CL:1000350': 3, 'CL:0002205': 3, 'CL:1000333': 3, 'CL:1000352': 3}","{'CL:0000158': 0, 'GO:0060486': 1, 'UBERON:0002051': 1, 'UBERON:0002341': 1, 'CL:0002638': 2, 'UBERON:0001955': 2, 'UBERON:0001958': 2, 'UBERON:8600001': 2, 'CL:1000351': 3, 'CL:0002206': 3, 'CL:1000332': 3, 'CL:1000350': 3, 'CL:0002205': 3, 'CL:1000333': 3, 'CL:1000352': 3}",-1,-1,-1,-1
40,2040,2040,2040,2040,2040,5,Lung,0.25,"PTPRB,GENE9,PRSS23,TGM2,VWF,LIFR,SELP,PLA1A,CPE,GENE74,SRPX,SLCO2A1",Vein,,,Endothelial cells,CL:0000115,Endothelial Cells,CL:0000115,Platelets,25. Endothelial cells,CL:0000233,CL:0000115,platelet,endothelial cell,endothelial cell,endothelial cell,-1,4,4,4,-1,-1,-1,-1
41,2041,2041,2041,2041,2041,5,Lung,0.25,"CHN1,CALD1,COL4A2,GENE65,NID1,COL4A1,LAMB1,COX4I2,GENE74,TACC1,PDGFRB,LAMC3",Pericyte,pericyte,CL:0000669,Fibroblasts,CL:0000057,Fibroblasts,CL:0000057,Older fibroblasts,26. Mesangial cells,CL:0000057,CL:0000650,fibroblast,mesangial cell,fibroblast,fibroblast,10,-1,10,10,0.6000,0.6000,0.6000,0.7500
42,2042,2042,2042,2042,2042,5,Lung,0.25,"CALD1,TPM2,PLN,GENE79,DSTN,CSRP1,GENE42,ACTA2,CNN1,DES,MYH11,MYL9",Smooth Muscle,smooth muscle cell,CL:0000192,Smooth muscle cells,CL:0000192,Smooth Muscle Cells,CL:0000192,Smooth Muscle Cells,1. Smooth muscle cells,CL:0000192,CL:0000192,smooth muscle cell,smooth muscle cell,smooth muscle cell,smooth muscle cell,0,0,0,0,1.0000,1.0000,1.0000,1.0000
43,2043,2043,2043,2043,2043,5,Lung,0.25,"PTPRB,DKK2,HEY1,GENE40,GJA5,FBLN5,SEMA3G,EFNB2,BMX,GENE2,EPAS1,ARGLU1",Artery,,,Endothelial cells,CL:0000115,Endothelial Cells,CL:0000115,Endothelial Cells,2. Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,endothelial cell,4,4,4,4,-1,-1,-1,-1
44,2044,2044,2044,2044,2044,5,Lung,0.25,"HPGD,CYP3A5,CLDN5,APP,STXBP6,TBX2,GENE83,EMCN,SOSTDC1,GENE31,ESAM,EDNRB",Capillary Aerocyte,,,Epithelial cells,CL:0000066,Epithelial Cells,CL:0000066,Endothelial Cells,3. Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,epithelial cell,epithelial cell,4,4,7,7,0.2500,0.2500,0.4286,0.4286
45,2045,2045,2045,2045,2045,5,Lung,0.25,"IPO7,SH3BP5,GENE57,RALA,GALNT18,SRSF11,PECAM1,ACVRL1,EPAS1,VAT1,WWTR1,GENE41",Capillary Intermediate,,,Macrophages,CL:0000235,Immune Cells,CL:0000738,Endothelial Cells,4. Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,macrophage,leukocyte,-1,-1,3,3,0.5714,0.5000,0.3333,0.3333
46,2046,2046,2046,2046,2046,5,Lung,0.25,"C7,FGF7,C3,WT1,MEDAG,STEAP1,OSR1,CCDC71L,GENE95,CPXM1,HAS1,GENE14",Lipofibroblast,alveolar type 1 fibroblast cell,CL:4028004,Alveolar epithelial cells,CL:0000322,Mesenchymal Stem Cells,CL:0000134,Kidney Cells,5. Podocyte cells,CL:1000497,CL:0000653,kidney cell,podocyte,pulmonary alveolar epithelial cell,mesenchymal stem cell,-1,-1,-1,3,0.2500,0.4286,0.3333,0.2857
47,2047,2047,2047,2047,2047,5,Lung,0.25,"ALDH1A3,PRG4,GALNT9,C3,DSC3,ITLN1,MGARP,WT1,DMKN,GENE68,GENE42,SLPI",Mesothelial,mesothelial cell,CL:0000077,Goblet cells,CL:0000160,Mucous Cells,CL:0000319,Skin Cells,6. Mesothelial cells,CL:0002308,CL:0000077,epithelial cell of skin gland,mesothelial cell,goblet cell,mucus secreting cell,-1,0,-1,-1,0.5000,0.1429,0.3750,1.0000
48,2048,2048,2048,2048,2048,5,Lung,0.25,"GENE1,CMTM5,TUBB1,GRAP2,ITGA2B,CABP5,GENE96,PF4,ACRBP,GP6,TMEM40,GP9",Platelet/Megakaryocyte,"platelet,megakaryocyte","CL:0000233,CL:0000556",Platelets,CL:0000233,Epithelial Cells,CL:0000066,Platelets,7. Platelets,CL:0000233,CL:0000233,platelet,platelet,platelet,epithelial cell,-1,-1,-1,-1,-1,-1,-1,-1
49,2049,2049,2049,2049,2049,5,Lung,0.25,"CD2,GNLY,CTSW,S100A6,GENE32,CCL5,GENE71,CEBPB,CXCR4,CD7,LGALS1,ZFP36L2",Natural Killer T,,,T cells,CL:0000084,T Cells,CL:0000084,T Cells,8. T cells,CL:0000084,CL:0000084,t cell,t cell,t cell,t cell,-1,-1,-1,-1,0.5556,0.5556,0.5556,0.5556
